frame_number,flow,bbox_height,center_x,center_y,depth,speed
68,1.79248,38.6185,586,311,147.43,45
69,1.07172,37.8446,582,311,150.341,45
70,0.763711,37.6378,581,311,151.139,45
71,0.746143,37.5567,579,311,151.454,45
72,0.911573,36.7568,578,311,154.637,45
73,0.946253,37.1579,577,311,153.024,45
74,0.869652,36.8156,575,311,154.398,45
75,0.97906,36.8053,577,311,154.44,45
76,1.34797,37.7704,576,312,150.626,45
77,1.48456,37.689,574,311,150.94,45
78,1.58637,39.2769,573,311,145.042,45
79,1.50626,38.3262,574,311,148.516,45
80,1.32502,37.2505,572,311,152.657,45
81,1.38259,38.8334,570,311,146.642,45
82,1.3302,38.0076,570,311,149.718,45
83,1.5219,39.7831,568,311,143.259,45
84,1.47359,40.1267,566,311,142.074,45
85,1.64099,40.0776,566,311,142.242,45
86,2.11545,38.9893,564,311,146.075,45
87,2.24764,40.1685,563,312,141.931,45
88,1.94691,40.9882,563,312,139.188,45
89,1.8903,39.5841,563,312,143.954,45
90,2.41654,40.6794,560,312,140.209,45
91,2.28741,41.2836,557,313,138.226,45
92,2.46724,52.6006,554,313,109.386,45
93,2.34507,53.6629,549,320,107.293,45
94,2.13292,53.5791,548,320,107.456,45
95,2.31062,53.1,549,319,108.392,45
96,2.46596,52.7895,549,319,109.008,45
97,2.26468,53.0758,546,318,108.44,45
98,2.2351,52.9948,545,318,108.6,45
99,2.0992,54.0312,544,319,106.587,45
100,2.74153,53.028,539,317,108.534,45
101,2.9914,51.7298,537,318,111.164,45
102,2.65244,53.2094,533,317,108.177,45
103,2.64252,52.7208,529,316,109.145,45
104,2.91209,52.6176,529,317,109.352,45
105,3.42172,52.481,529,317,109.627,45
106,3.61436,52.9186,525,318,108.751,45
107,3.61931,53.9687,522,318,106.706,45
108,3.6012,54.4615,520,319,105.773,45
109,3.96337,54.2853,516,319,106.105,45
110,3.7522,54.4221,512,320,105.847,45
111,3.81737,54.389,506,321,105.91,45
112,3.66768,55.9224,500,320,103.103,45
113,4.40519,55.4814,497,321,103.895,45
114,4.81807,55.8737,492,321,103.19,45
115,5.06062,54.6821,488,321,105.361,45
116,4.73506,54.8134,483,321,105.117,45
117,5.00269,54.5203,480,322,105.663,45
118,5.35383,54.9002,475,323,104.957,45
119,5.69726,55.5958,471,323,103.688,45
120,5.63677,54.4763,465,324,105.746,45
121,5.46774,57.412,457,324,100.518,45
122,5.74232,58.955,453,325,97.9756,45
123,5.90055,60.5631,448,323,95.4617,45
124,6.3207,62.7019,441,324,92.3145,45
125,6.52084,63.2656,434,324,91.5198,45
126,6.96957,63.4105,430,324,91.3178,45
127,7.45397,66.0883,425,325,87.7414,45
128,7.796,64.533,416,326,89.7831,45
129,8.14207,64.961,405,327,89.2117,45
130,8.46691,68.7386,398,326,84.4715,45
131,8.85713,68.0564,389,326,85.2892,45
132,9.14494,71.7741,383,328,81.018,45
133,9.26265,73.7283,370,329,78.9429,45
134,9.57784,86.2655,363,330,67.8317,45
135,9.36389,92.0726,372,334,63.6948,45
136,10.0759,94.869,364,333,61.8803,45
137,10.5073,97.743,355,333,60.1219,45
138,11.4822,98.9493,344,334,59.4137,45
139,12.3158,102.463,332,335,57.4444,45
140,13.4462,103.812,319,336,56.7231,45
141,13.9269,107.525,304,336,54.8302,45
142,14.1948,107.033,293,338,55.0734,45
143,15.1827,105.833,281,338,55.6767,45
144,16.3503,105.774,266,341,55.7068,45
145,17.5973,108.89,252,343,54.1664,45
146,18.2542,107.544,237,344,54.8207,45
147,19.4284,114.114,226,344,51.7692,45
148,20.7102,126.732,213,347,46.7816,45
149,22.2277,153.391,196,350,38.9031,45
150,24.8697,154.815,160,351,38.5575,45
151,25.9701,158.303,147,353,37.7366,45
152,26.7672,160.145,141,354,37.3172,45
153,27.8535,157.892,133,356,37.8313,45
154,29.5433,165.996,117,358,36.0458,45
155,28.1417,168.898,103,362,35.4475,45
156,27.4124,171.62,95,363,34.9043,45
157,29.2254,162.742,87,366,36.7419,45
158,31.5538,148.612,66,363,40.111,45
159,31.9457,128.716,54,361,46.085,45
160,31.9927,48.089,48,363,119.283,45
161,0.190667,48.3571,1033,338,118.644,45
162,0.485275,49.645,1035,338,115.67,45
