frame_number,flow,bbox_height,center_x,center_y,depth,speed
0,0,0,0,0,0,25
1,0,29.371,702,323,0,25
2,0.0968649,29.9373,703,324,0,25
3,0.144703,29.8201,703,324,0,25
4,0.108866,30.4361,703,324,0,25
5,0.105993,30.2789,703,324,0,25
6,0.0855731,29.9655,702,324,188.368,25
7,0.157392,30.385,700,324,185.855,25
8,0.26216,30.5493,700,324,184.889,25
9,0.236543,32.0996,700,324,176.257,25
10,0.318811,32.1427,698,325,176.028,25
11,0.440883,32.3232,697,325,175.079,25
12,0.461294,32.1152,698,324,176.174,25
13,0.387202,32.1815,698,325,175.824,25
14,0.488852,31.6703,696,325,178.564,25
15,0.376941,31.8304,694,324,177.696,25
16,0.434237,31.041,694,325,182.059,25
17,0.41575,31.2932,693,324,180.642,25
18,0.418635,31.0461,694,324,182.031,25
19,0.536868,31.7792,694,324,177.973,25
20,0.483477,31.3934,694,325,180.085,25
21,0.456615,32.867,693,325,172.28,25
22,0.48106,33.1816,693,325,170.702,25
23,0.524348,32.8976,694,324,172.125,25
24,0.566444,33.0687,693,325,171.265,25
25,0.331721,34.0074,691,325,166.696,25
26,0.353087,34.1223,690,325,166.154,25
27,0.201468,34.8482,688,325,162.81,25
28,0.233444,34.7338,689,326,163.328,25
29,0.239741,34.6561,688,325,163.681,25
30,0.326465,35.4196,689,325,160.272,25
31,0.318296,35.0497,689,326,161.905,25
32,0.454163,34.8057,690,325,163.002,25
33,0.559315,36.2425,691,325,156.755,25
34,0.463414,35.6769,691,326,159.155,25
35,0.569818,36.2444,692,325,156.748,25
36,0.575682,36.3048,690,325,156.496,25
37,0.302271,36.2253,689,325,156.828,25
38,0.498111,37.1098,690,325,153.215,25
39,0.528414,37.9326,690,326,150.004,25
40,0.376233,37.748,688,326,150.713,25
41,0.568162,37.5456,689,326,151.497,25
42,0.420272,37.7191,689,326,150.824,25
43,0.538083,38.039,688,326,149.599,25
44,0.596972,38.8286,687,326,146.659,25
45,0.599076,40.0195,685,327,142.441,25
46,0.697989,38.8758,686,327,146.487,25
47,0.842918,38.6588,686,327,147.281,25
48,0.809533,38.6946,686,327,147.15,25
49,1.00573,39.5097,686,327,144.216,25
50,0.913507,40.0186,684,327,142.445,25
51,1.03553,40.8291,684,328,139.712,25
52,0.884566,40.1428,685,328,142.019,25
53,1.12967,40.3738,685,328,141.234,25
54,1.07921,40.4073,683,328,141.121,25
55,1.11394,41.7977,682,328,136.584,25
56,1.13529,42.8817,682,328,133.247,25
57,1.11727,41.5465,682,329,137.381,25
58,1.15888,41.2787,681,329,138.242,25
59,1.10059,42.3929,681,328,134.731,25
60,1.3081,42.3657,680,329,134.814,25
61,1.20763,41.1607,678,329,138.625,25
62,1.28648,41.1271,680,328,138.734,25
63,1.27351,42.8628,678,329,133.304,25
64,1.22506,43.539,676,328,131.303,25
65,1.33058,44.75,675,329,127.87,25
66,1.28809,45.4163,674,329,126.057,25
67,1.34406,45.1307,671,329,126.828,25
68,1.39764,44.9089,672,328,127.433,25
69,1.44657,44.4501,669,328,128.703,25
70,1.41584,45.0183,669,329,127.133,25
71,1.5374,46.0249,666,329,124.447,25
72,1.30719,46.4348,665,329,123.385,25
73,1.38977,45.6261,664,329,125.497,25
74,1.47119,46.6978,663,329,122.714,25
75,1.43082,44.3504,663,329,128.982,25
76,1.50083,46.5129,665,329,123.185,25
77,1.46831,45.4739,663,329,125.903,25
78,1.50848,44.5343,666,329,128.468,25
79,1.54549,45.7974,664,329,125.044,25
80,1.47009,46.1843,663,329,124.032,25
81,1.45159,46.1342,662,329,124.162,25
82,1.52288,46.8287,660,329,122.383,25
83,1.52635,46.5485,659,329,123.094,25
84,1.68806,46.8628,658,329,122.297,25
85,1.60807,46.8842,658,330,122.243,25
86,1.62808,46.8272,657,330,122.387,25
87,1.6881,46.6337,656,331,122.877,25
88,1.48892,46.9286,655,331,122.131,25
89,1.64856,46.5991,655,331,122.965,25
90,1.67478,45.8266,653,331,124.967,25
91,1.65422,45.7234,653,332,125.239,25
92,1.70292,45.2695,651,332,126.452,25
93,1.63137,43.4772,649,333,131.484,25
94,1.77236,42.4648,648,333,134.51,25
95,1.86206,41.5165,648,332,137.477,25
96,1.90339,41.5796,647,332,137.276,25
97,1.86033,41.1037,643,332,138.81,25
98,1.88756,40.1938,641,333,141.845,25
99,1.98275,39.827,641,332,143.106,25
100,2.02956,37.7134,641,332,150.846,25
101,1.97553,38.4225,643,331,148.156,25
102,2.00321,36.1308,642,331,157.224,25
103,1.93902,35.2826,643,332,160.873,25
104,1.94852,34.3799,643,331,164.952,25
105,1.95582,34.0095,644,331,166.686,25
106,2.00574,32.7375,644,331,172.938,25
107,1.99175,32.1467,643,331,176.007,25
108,1.928,32.5832,646,331,173.729,25
109,1.79629,32.8467,646,332,172.383,25
110,2.12913,31.4672,641,332,179.677,25
111,2.12123,31.7951,643,332,177.887,25
112,2.02037,31.5698,643,332,179.113,25
113,1.6479,30.1492,643,332,187.259,25
114,1.13538,29.8497,644,331,189.073,25
115,1.13734,29.2971,643,331,192.517,25
116,1.26973,29.3268,640,332,192.329,25
117,1.50593,29.7337,638,332,189.786,25
118,1.87374,29.6159,636,332,190.515,25
119,1.73879,30.8425,636,332,183.191,25
120,2.27334,29.9666,632,332,188.361,25
121,2.10659,30.5087,629,332,185.127,25
122,1.60802,29.8754,624,334,188.916,25
123,1.41653,30.6599,623,333,184.245,25
124,0.608215,52.2838,627,333,110.026,25
125,0.599827,54.7746,511,338,105.189,25
126,1.08956,56.498,515,339,102.088,25
127,3.34725,55.6074,519,340,103.667,25
128,4.15083,56.6107,520,340,101.892,25
129,4.37408,57.8597,520,340,99.7667,25
130,4.40599,60.7064,520,341,95.244,25
131,4.52692,61.1365,519,341,94.5967,25
132,4.39246,61.968,519,342,93.3704,25
133,4.69429,64.2167,516,342,90.2102,25
134,4.6329,63.6174,515,343,91.031,25
135,4.58524,66.565,511,343,87.1342,25
136,5.04801,65.9159,509,344,87.963,25
137,4.9479,64.6656,508,344,89.6052,25
138,5.3173,67.4577,504,344,86.0203,25
139,5.11892,68.5265,501,345,84.724,25
140,5.56894,67.2839,497,345,86.2348,25
141,5.5232,69.9432,494,345,83.0657,25
142,5.67994,69.3843,489,346,83.7119,25
143,5.81466,69.1606,485,346,83.9735,25
144,5.90716,71.6268,482,346,81.179,25
145,6.03829,72.4528,478,347,80.2849,25
146,6.35979,74.1336,473,348,78.5259,25
147,6.47446,74.2342,468,348,78.4231,25
148,6.60934,76.4804,462,348,76.1972,25
149,6.76024,76.2577,456,349,76.4121,25
150,7.11246,77.3003,450,349,75.4164,25
151,7.21252,79.1264,441,350,73.7346,25
152,7.66641,79.5657,432,351,73.3413,25
153,7.8657,80.4048,425,351,72.6018,25
154,8.1762,82.5929,419,352,70.7431,25
155,8.32105,83.9158,413,353,69.6655,25
156,8.47222,86.6411,406,354,67.5477,25
157,8.73924,89.4091,400,355,65.5266,25
158,9.07098,90.2747,392,357,64.9197,25
159,9.32235,91.544,383,358,64.05,25
160,9.77991,89.8662,375,360,65.2047,25
161,9.98949,104.163,369,360,56.5387,25
162,10.4089,108.25,359,363,54.4756,25
163,10.7297,107.103,353,367,55.0389,25
164,11.2344,106.29,341,368,55.4452,25
165,11.714,105.361,331,368,55.9176,25
166,12.0952,106.645,327,369,55.2671,25
167,12.3429,104.207,322,372,56.5158,25
168,12.9139,101.776,306,375,57.8188,25
169,13.5088,99.394,294,375,59.157,25
170,14.1052,104.101,277,374,56.5711,25
171,14.7292,109.163,265,375,54.0354,25
172,15.3579,113.536,251,376,52.0238,25
173,15.7531,118.966,244,377,49.7281,25
174,15.781,127.992,236,378,46.3365,25
175,16.5363,138.566,226,379,42.9166,25
176,17.0955,142.261,211,379,41.8394,25
