frame_number,flow,bbox_height,center_x,center_y,depth,speed
0,0,0,0,0,0,70
1,0,65.4192,1053,315,0,70
2,0.81241,20.8549,696,343,0,70
3,0.432655,19.3102,1057,315,0,70
4,0.459042,67.4458,1053,316,0,70
5,1.01977,78.0562,695,343,0,70
6,0.602029,71.773,687,342,81.0193,70
7,0.824951,75.8091,688,340,76.8488,70
8,0,0,0,0,0,70
9,0,0,0,0,0,70
10,0,0,0,0,0,70
11,2.41804,70.3699,689,342,82.5791,70
12,0.555253,66.2776,689,343,87.4992,70
13,0.119201,61.8926,692,344,93.4802,70
14,0.970143,21.4057,696,344,260.688,70
15,1.1259,65.6127,1062,316,88.3555,70
16,0.320512,68.8116,688,341,84.3848,70
17,0.430896,23.7287,684,342,235.995,70
18,0.967933,66.9285,1069,314,86.6771,70
19,0.117734,65.0786,686,341,89.0558,70
20,0.153334,66.065,689,341,87.7712,70
21,0.329471,67.5638,687,341,85.8898,70
22,0.356056,65.3513,686,341,88.697,70
23,0.746768,50.8041,686,341,113.12,70
24,0.697922,54.3643,692,340,105.956,70
25,0.193045,53.3968,694,339,107.81,70
26,0.682549,43.9483,697,338,130.122,70
27,0.411796,49.6794,699,340,115.593,70
28,0.840948,51.5663,697,340,111.504,70
29,0.98141,49.5507,694,341,115.883,70
30,0.982871,54.2955,695,342,106.086,70
31,1.18633,54.5815,696,342,105.549,70
32,0.621895,47.6886,695,344,120.251,70
33,1.28196,50.3059,697,345,114.202,70
34,1.13379,46.4949,694,344,123.231,70
35,0.257071,46.1002,698,345,124.25,70
36,0.776897,46.0696,696,345,124.33,70
37,0.837166,48.0266,698,344,119.433,70
38,0.74638,58.346,694,344,98.9633,70
39,0.739339,58.1022,691,345,99.3644,70
40,0.653421,55.9687,690,344,103.021,70
41,0.947284,57.9807,689,343,99.5655,70
42,0.479943,63.6547,686,344,90.9794,70
43,0.553374,60.2573,684,343,95.9296,70
44,0.319756,58.7469,691,341,98.3109,70
45,0.686741,60.8206,688,340,95.0713,70
46,0.887112,56.253,685,341,102.518,70
47,0.748629,58.1991,694,338,99.2046,70
48,0.312937,52.7141,694,339,109.158,70
49,0.323506,62.878,694,338,92.0647,70
50,0.580277,53.6075,689,338,107.401,70
51,0.25758,52.5953,698,337,109.396,70
52,0.507943,49.084,699,339,116.947,70
53,1.01551,45.948,695,340,124.648,70
54,0.711647,49.9555,696,339,114.976,70
55,0.392136,46.6267,694,341,122.895,70
