frame_number,flow,bbox_height,center_x,center_y,depth,speed
0,0,0,0,0,0,80
1,0,39.7877,751,345,0,80
2,0.697839,40.9106,747,345,0,80
3,0.631582,39.6392,748,344,0,80
4,2.01624,43.9012,748,346,0,80
5,0.410407,42.0122,752,347,0,80
6,1.45643,43.6195,750,347,131.069,80
7,1.41502,41.7442,755,346,136.753,80
8,2.75936,41.7717,752,345,136.666,80
9,3.10439,39.2067,750,342,145.293,80
10,1.39219,40.6772,748,339,140.216,80
11,2.06003,39.379,747,338,144.679,80
12,2.44263,39.5369,747,338,144.12,80
13,1.07237,40.9215,749,334,139.407,80
14,1.52055,42.8879,751,333,133.229,80
15,2.03925,42.0329,752,331,135.845,80
16,0.227746,41.7461,750,327,136.747,80
17,0.313606,40.5055,750,327,140.79,80
18,0.167989,39.1953,748,326,145.334,80
19,2.17303,38.3416,748,327,148.458,80
20,1.14777,53.1672,749,329,108.26,80
21,1.71968,49.4983,720,334,116.001,80
22,3.97701,47.7131,722,337,120.191,80
23,2.43036,52.364,722,340,109.863,80
24,1.70753,54.3554,717,344,105.973,80
25,0.551589,56.2838,719,344,102.464,80
26,1.98399,53.1404,716,345,108.312,80
27,4.23005,36.4445,716,343,155.916,80
28,4.6627,40.7516,744,334,139.969,80
29,2.82974,48.6978,744,329,117.843,80
30,1.01039,50.8251,722,328,113.075,80
31,0.931958,47.5273,719,329,120.645,80
32,1.14534,47.311,722,329,121.177,80
33,1.06838,43.7977,722,329,130.554,80
34,0.962561,43.4223,724,328,131.644,80
35,1.01701,45.0988,723,329,126.914,80
36,1.56518,44.681,723,330,128.06,80
37,0.883583,44.4911,723,331,128.588,80
38,1.06121,45.6231,721,331,125.505,80
39,0.574622,39.9252,720,332,142.766,80
40,1.39241,37.6049,722,330,151.266,80
41,1.10749,39.8803,721,332,142.921,80
42,0.546732,38.2108,721,331,148.949,80
43,1.19088,38.3552,720,332,148.407,80
44,0.78821,38.9044,722,332,146.383,80
45,1.41063,38.2555,719,333,148.781,80
46,1.7819,39.2484,716,334,145.144,80
47,0.883751,37.6157,716,334,151.224,80
48,0.746441,37.4303,719,333,151.948,80
49,1.14016,38.168,716,335,149.11,80
50,2.20666,35.3214,715,334,160.702,80
51,1.02788,36.3705,717,332,156.223,80
52,1.29008,34.5592,715,333,164.125,80
53,1.98834,36.2006,715,332,156.931,80
54,1.35374,37.282,713,331,152.532,80
55,1.61189,39.5296,711,332,144.146,80
56,1.40878,38.8557,712,329,146.561,80
57,0.938977,38.5414,712,329,147.714,80
58,1.28945,41.2026,709,329,138.489,80
59,1.50004,42.8596,709,329,133.313,80
60,1.23688,40.9692,709,328,139.251,80
61,1.33563,40.7951,708,328,139.825,80
62,1.14312,39.5101,708,328,144.215,80
63,1.37851,41.0056,707,328,139.131,80
64,1.36243,42.3485,706,327,134.867,80
65,1.3128,44.4735,703,329,128.638,80
66,1.92509,44.144,702,330,129.565,80
67,1.57841,42.695,700,332,133.81,80
68,1.34513,43.3947,698,331,131.725,80
69,2.27258,44.7731,698,330,127.806,80
70,1.83665,40.5364,694,332,140.686,80
71,1.60569,41.3042,694,332,138.159,80
72,2.22796,43.1288,694,331,132.51,80
73,1.6746,42.7215,690,334,133.73,80
74,1.72499,48.4169,690,335,118.503,80
75,1.98993,49.2893,686,337,116.476,80
76,1.76611,47.8154,685,337,119.942,80
77,2.51324,51.6494,683,337,111.331,80
78,2.59093,50.6973,681,338,113.35,80
79,2.18069,49.871,680,339,115.164,80
80,2.52599,51.3893,677,339,111.875,80
81,2.55801,52.1464,673,339,110.306,80
82,2.82784,54.0257,670,339,106.597,80
83,2.84119,52.8164,666,342,108.954,80
84,3.24722,53.8452,662,343,106.943,80
85,3.16408,54.1635,661,344,106.335,80
86,3.46393,55.4289,659,345,103.99,80
87,3.83107,59.9714,656,347,96.3712,80
88,3.20888,57.2421,652,351,100.806,80
89,3.29727,54.6908,649,352,105.345,80
90,3.70815,55.6174,647,352,103.649,80
91,3.68175,54.3824,645,354,105.922,80
92,4.17943,55.9292,641,355,103.091,80
93,4.61806,58.3114,636,356,99.02,80
94,5.00089,56.1335,630,358,102.729,80
95,5.10369,58.9051,624,357,98.0559,80
96,5.70865,56.6037,622,357,101.904,80
97,5.56375,58.4438,616,359,98.8034,80
98,6.44579,58.1656,612,359,99.2599,80
99,6.58754,61.3683,610,361,94.2516,80
100,6.83503,62.8788,604,362,92.0637,80
101,8.77518,62.1078,595,365,93.1673,80
102,9.5441,64.9074,583,369,89.2828,80
103,9.89041,62.6022,578,372,92.4564,80
104,10.5249,67.0056,573,374,86.5808,80
105,10.3925,92.438,565,375,63.4515,80
106,13.7629,102.102,542,379,57.6409,80
107,15.0475,111.177,530,383,53.0894,80
108,17.1837,118.554,515,382,49.8949,80
109,19.0783,123.02,504,384,48.1445,80
110,20.4754,131.592,493,385,45.1117,80
111,24.021,147.59,477,386,40.3792,80
112,27.1981,156.238,458,390,38.2182,80
113,28.6135,170.335,438,390,35.1586,80
114,33.6484,188.563,414,397,31.87,80
115,41.9799,217.903,389,402,27.715,80
116,53.0599,226.723,346,410,26.6729,80
117,68.6137,241.271,308,420,25.1177,80
118,48.2637,277.847,253,435,21.9163,80
119,47.0627,346.41,208,444,17.7111,80
120,34.986,311.96,188,462,19.5969,80
121,20.052,303.197,155,445,20.1437,80
