frame_number,flow,bbox_height,center_x,center_y,depth,speed
0,0,0,0,0,0,80
1,0,32.445,776,341,0,80
2,1.2689,30.1202,772,342,0,80
3,0.185233,28.2852,776,343,0,80
4,0.200342,31.2479,770,344,0,80
5,0.557778,31.234,769,343,0,80
6,0.717364,32.659,764,344,173.34,80
7,0.594447,57.3707,762,344,100.588,80
8,0.985573,35.4036,713,348,160.342,80
9,0.304196,38.4035,765,346,148.227,80
10,0.641074,37.8288,760,346,150.402,80
11,0.406104,33.9069,758,346,167.174,80
12,0.216383,35.0434,759,347,161.934,80
13,0.878084,31.157,758,348,181.405,80
14,1.4549,55.7754,757,346,103.366,80
15,0.85876,54.6479,706,348,105.425,80
16,0.816927,57.7645,706,349,99.9255,80
17,1.17053,56.4048,705,348,102.251,80
18,1.1168,54.217,706,350,106.234,80
19,0.336383,59.6169,707,350,96.9247,80
20,0.609135,54.3281,707,349,106.024,80
21,0.435901,52.382,709,349,109.827,80
22,0.688158,48.807,712,350,117.588,80
23,0.595418,49.2735,716,350,116.512,80
24,1.26317,53.5134,716,350,107.583,80
25,0.956326,54.0423,715,351,106.566,80
26,0.7689,51.6585,718,352,111.312,80
27,0.656886,46.9933,718,353,121.969,80
28,0.819535,52.3645,721,353,109.862,80
29,0.743893,50.1965,719,353,114.442,80
30,1.20089,45.5764,718,352,125.629,80
31,1.28237,44.5513,720,353,128.421,80
32,1.24036,43.6134,720,352,131.087,80
33,1.01342,50.0279,719,351,114.815,80
34,1.17211,47.1149,719,350,121.665,80
35,1.04386,48.5791,719,352,118.121,80
36,1.23616,43.636,717,352,131.022,80
37,1.06949,40.6496,718,352,140.308,80
38,1.69905,42.7616,716,352,133.608,80
39,1.40531,43.5161,710,352,131.37,80
40,1.24043,47.5548,714,352,120.577,80
41,1.21864,42.0901,709,350,135.667,80
42,1.21115,34.9723,711,350,162.252,80
43,0.998382,31.9451,712,351,177.08,80
44,1.3632,31.3781,715,350,180.17,80
45,1.34198,33.6818,712,351,168.253,80
46,1.44817,36.8614,710,351,154.213,80
47,1.51219,37.952,709,351,149.93,80
48,1.12838,39.3828,706,350,144.665,80
49,0.92152,39.319,707,350,144.892,80
50,1.12916,45.5269,706,350,125.761,80
51,0.836147,45.9732,706,349,124.582,80
52,0.75473,50.0312,706,350,114.808,80
53,0.956947,47.1714,703,350,121.524,80
54,1.42633,49.9215,706,352,115.051,80
55,0.962667,52.7808,704,351,109.025,80
56,1.26644,56.7249,708,353,101.694,80
57,0.622625,54.3468,703,354,105.989,80
58,1.17435,53.4566,702,353,107.693,80
59,1.70725,53.9585,706,352,106.726,80
60,1.84143,57.3639,703,351,100.6,80
61,2.56334,57.8122,699,349,99.8459,80
62,3.18086,55.0796,702,348,104.627,80
63,1.79745,56.8929,698,345,101.404,80
64,1.39147,58.0129,697,345,99.5121,80
65,2.21692,59.2824,691,344,97.4529,80
66,1.38926,58.7267,688,344,98.3435,80
67,1.60533,58.6593,689,342,98.4527,80
68,1.64864,55.1581,683,343,104.483,80
69,2.2633,54.9092,683,344,104.94,80
70,2.49696,54.9306,675,344,104.901,80
71,2.42999,54.2407,679,346,106.189,80
72,3.40772,53.9971,672,347,106.652,80
73,2.56676,54.8865,670,350,104.982,80
74,2.4293,54.9927,669,350,104.786,80
75,2.95184,50.8085,666,352,113.11,80
76,2.5473,49.2965,665,354,116.46,80
77,2.48832,51.805,666,355,111.008,80
78,2.68507,54.5411,664,354,105.624,80
79,2.53354,56.1267,664,355,102.741,80
80,3.04638,53.6918,655,356,107.238,80
81,3.34128,51.2621,654,357,112.143,80
82,3.37037,54.867,651,357,105.018,80
83,3.95047,56.7848,647,356,101.59,80
84,3.74821,54.5013,645,358,105.699,80
85,4.0274,53.851,642,359,106.931,80
86,4.29211,57.2614,639,359,100.773,80
87,4.29824,56.9357,635,361,101.33,80
88,4.79119,55.7657,631,363,103.383,80
89,5.01524,57.059,626,365,101.119,80
90,5.15498,61.823,621,366,93.5818,80
91,5.82118,60.6753,616,366,95.2912,80
92,5.53928,62.8136,615,366,92.156,80
93,6.08572,64.5335,609,366,89.7824,80
94,5.78976,62.6778,605,367,92.3488,80
95,6.59388,66.5868,598,368,87.1067,80
96,7.26948,64.3852,591,369,89.9822,80
97,7.75796,70.1756,583,370,82.8,80
98,8.74242,70.4329,577,372,82.5078,80
99,9.07924,83.2663,575,372,70.1904,80
100,10.2411,105.197,567,374,56.0018,80
101,14.3159,112.265,529,376,52.5923,80
102,15.9957,120.619,514,378,49.0696,80
103,18.0641,122.328,499,379,48.4072,80
104,18.4798,131.679,487,379,45.0829,80
105,20.858,128.277,476,380,46.2372,80
106,24.197,137.538,460,379,43.2262,80
107,27.0085,157.265,444,382,37.977,80
108,26.8736,162.501,422,388,36.7945,80
109,27.3433,160.515,396,389,37.2341,80
110,43.5134,176.171,371,396,34.033,80
111,58.8055,185.684,322,409,32.3472,80
112,46.3355,204.542,288,421,29.4619,80
113,44.3799,227.517,226,426,26.5829,80
114,31.0911,259.791,197,433,23.386,80
115,3.40837,270.785,161,454,22.4682,80
116,5.28374,267.123,140,452,22.7657,80
117,4.27482,187.328,101,448,32.0731,80
118,17.483,31.3899,60,475,180.105,80
119,1.1193,32.0212,1022,333,176.673,80
