frame_number,flow,bbox_height,center_x,center_y,depth,speed
0,0,0,0,0,0,35
1,0,33.4211,685,325,0,35
2,0.143628,33.0975,685,325,0,35
3,0.0638466,33.6541,684,324,0,35
4,0.106362,34.2439,683,324,0,35
5,0.107766,33.8834,684,324,0,35
6,0.153776,34.5986,684,324,163.944,35
7,0.186844,34.4406,685,324,164.671,35
8,0.172071,32.9391,684,324,171.916,35
9,0.250136,32.5559,687,324,173.87,35
10,0.201528,34.1852,686,324,165.859,35
11,0.220307,33.995,685,324,166.755,35
12,0.256861,35.0342,685,324,161.975,35
13,0.283784,35.0966,684,324,161.696,35
14,0.299118,35.404,683,324,160.34,35
15,0.302232,35.2747,683,324,160.908,35
16,0.174494,36.5,681,324,155.687,35
17,0.258309,36.1611,684,325,157.096,35
18,0.417481,36.4881,683,325,155.736,35
19,0.467915,36.6315,682,325,155.147,35
20,0.618242,38.4518,682,325,148.047,35
21,0.604942,38.0196,681,326,149.672,35
22,0.859437,38.8925,679,326,146.427,35
23,0.908577,37.4303,678,326,151.948,35
24,1.06558,38.6741,678,325,147.225,35
25,1.05027,39.194,677,326,145.338,35
26,0.972549,39.3983,673,326,144.61,35
27,1.25319,37.757,673,326,150.678,35
28,1.09207,39.1421,673,326,145.524,35
29,1.21381,37.3332,674,326,152.33,35
30,1.17295,38.0998,672,326,149.368,35
31,1.28729,36.481,673,326,155.765,35
32,1.26382,38.7134,672,327,147.081,35
33,1.10126,39.2245,670,326,145.229,35
34,1.05745,39.4276,669,327,144.506,35
35,0.953948,40.2229,667,327,141.746,35
36,0.875392,40.5021,664,327,140.802,35
37,1.30175,41.9209,665,327,136.196,35
38,1.30999,42.4904,663,327,134.432,35
39,1.42213,41.7311,662,327,136.794,35
40,1.18379,41.4946,659,328,137.547,35
41,1.36063,43.1301,660,327,132.506,35
42,1.31631,43.5742,656,328,131.201,35
43,1.55863,42.7652,655,328,133.598,35
44,1.65783,44.3351,655,328,129.025,35
45,1.72813,43.2024,653,328,132.292,35
46,1.82766,44.2154,653,328,129.363,35
47,1.87334,43.4226,652,329,131.643,35
48,1.9363,44.8355,652,328,127.634,35
49,2.04988,45.5826,649,329,125.613,35
50,2.10906,46.2262,650,329,123.923,35
51,1.74699,47.7607,648,329,120.075,35
52,1.70827,47.1001,645,330,121.702,35
53,1.99958,49.4019,646,330,116.22,35
54,1.90168,49.2591,642,331,116.545,35
55,1.99748,48.8142,642,331,117.571,35
56,2.075,48.4031,641,331,118.535,35
57,2.1491,46.7376,641,331,122.613,35
58,2.28539,47.86,641,331,119.834,35
59,2.23824,48.3715,638,331,118.61,35
60,2.24278,48.997,635,332,117.147,35
61,2.27418,48.0012,633,332,119.494,35
62,2.39001,47.6913,630,332,120.244,35
63,2.55871,47.8264,629,332,119.916,35
64,2.63451,47.4806,625,333,120.759,35
65,2.76137,49.3869,622,332,116.254,35
66,2.94988,48.7311,619,332,117.765,35
67,2.82483,49.7686,620,332,115.392,35
68,2.80276,48.5983,617,332,118.076,35
69,2.77162,48.9724,615,333,117.204,35
70,2.94533,48.9106,612,332,117.347,35
71,2.90826,50.4508,610,332,113.885,35
72,3.09855,50.3499,608,332,114.105,35
73,3.0034,50.3572,605,334,114.089,35
74,3.20436,49.3621,604,334,116.31,35
75,3.32894,49.2584,601,334,116.547,35
76,3.33528,48.5604,601,334,118.164,35
77,3.57004,48.7258,597,335,117.777,35
78,3.47914,48.5878,593,335,118.1,35
79,3.6718,49.2544,589,336,116.556,35
80,3.81363,47.3186,584,336,121.159,35
81,3.83661,46.7139,582,337,122.673,35
82,3.94783,46.4676,578,336,123.301,35
83,4.03465,46.8679,576,336,122.284,35
84,4.21224,47.4225,572,336,120.902,35
85,4.30753,45.687,569,337,125.336,35
86,4.46091,48.1886,563,339,119.045,35
87,4.61287,49.2903,561,339,116.474,35
88,4.80342,50.3506,555,339,114.104,35
89,4.96082,58.5499,552,340,98.6304,35
90,5.28926,61.5172,530,341,94.0312,35
91,5.40074,62.4671,529,341,92.6497,35
92,5.6675,63.7281,523,342,90.8782,35
93,5.85346,64.3538,520,343,90.0246,35
94,5.84053,65.7767,517,344,88.1428,35
95,5.97605,69.2587,514,345,83.8586,35
96,6.20982,71.1344,509,346,81.7217,35
97,6.49956,70.5054,504,346,82.4258,35
98,6.86077,70.1416,495,346,82.8387,35
99,7.11242,70.731,488,346,82.1718,35
100,7.30277,69.9951,483,347,83.0062,35
101,7.53719,70.3428,478,347,82.6098,35
102,7.84033,70.1077,472,347,82.8775,35
103,8.22224,73.2491,468,348,79.4416,35
104,8.39814,74.0988,460,347,78.5615,35
105,8.74431,76.6899,452,347,75.9961,35
106,9.07087,79.0391,443,348,73.8132,35
107,9.49368,79.6758,434,349,73.2434,35
