frame_number,flow,bbox_height,center_x,center_y,depth,speed
0,0,0,0,0,0,45
1,0,24.6826,698,322,0,45
2,0.0585037,24.7828,696,323,0,45
3,0.0444053,25.0248,694,323,0,45
4,0.0406029,25.2071,694,324,0,45
5,0.0739445,25.1595,694,324,0,45
6,0.0401967,29.1423,694,324,193.505,45
7,0.891604,26.3881,812,326,212.98,45
8,0.288162,25.7733,696,324,217.885,45
9,0.178444,29.817,695,324,189.274,45
10,0.821742,26.2479,811,326,214.079,45
11,0.301824,27.0199,697,324,208.168,45
12,0.332521,26.1118,696,324,215.156,45
13,0.490664,27.2073,701,324,206.783,45
14,0.484036,26.5149,699,324,211.996,45
15,0.461898,26.6977,700,324,210.594,45
16,0.514641,26.0886,699,324,215.342,45
17,0.518122,25.8344,701,324,217.388,45
18,0.517432,25.6272,700,324,219.085,45
19,0.495592,25.237,700,324,222.356,45
20,0.562595,25.8622,700,324,217.161,45
21,0.524696,26.393,700,324,212.941,45
22,0.597129,25.7614,699,325,217.982,45
23,0.567503,24.7594,699,325,226.498,45
24,0.475683,25.6169,700,324,219.17,45
25,0.635107,26.2725,699,325,213.885,45
26,0.730276,25.9808,700,325,216.204,45
27,0.646425,25.7798,699,324,217.832,45
28,0.622555,25.7124,698,325,218.384,45
29,0.518314,25.9874,697,325,216.151,45
30,0.455071,25.9886,697,326,216.142,45
31,0.616872,28.0359,695,325,200.876,45
32,0.730352,28.6933,695,326,196.429,45
33,0.779661,27.7282,695,326,203.029,45
34,0.859025,28.24,696,325,199.473,45
35,0.702184,28.2887,692,325,199.142,45
36,0.984364,27.1796,695,326,206.986,45
37,0.970309,28.1299,697,325,200.227,45
38,1.14732,28.9566,697,325,194.703,45
39,0.943838,28.2604,696,325,199.335,45
40,1.16862,27.9735,696,325,201.309,45
41,0.994967,28.4156,697,325,198.282,45
42,1.22315,29.4937,696,325,191.277,45
43,1.17567,29.5337,696,326,191.027,45
44,1.09859,29.6566,697,325,190.262,45
45,1.25927,29.965,693,326,188.371,45
46,1.16969,31.1606,693,326,181.384,45
47,1.33562,31.171,690,326,181.326,45
48,1.38535,32.4935,690,326,174.193,45
49,1.299,31.3828,689,326,180.144,45
50,1.25531,32.6671,689,325,173.298,45
51,1.4677,33.0648,688,325,171.284,45
52,1.4014,31.9664,688,326,176.966,45
53,1.4917,33.3814,684,326,169.715,45
54,1.58121,34.479,685,325,164.493,45
55,1.5881,34.6711,685,325,163.613,45
56,1.31032,33.6175,688,325,168.564,45
57,1.62732,33.551,682,326,168.886,45
58,1.7045,33.9328,680,327,167.05,45
59,1.61998,33.1427,683,326,170.896,45
60,1.75832,34.3384,678,327,165.144,45
61,1.87612,35.0214,676,327,162.032,45
62,1.89656,34.8237,677,327,162.92,45
63,1.8558,34.4836,674,328,164.472,45
64,1.87685,33.5723,674,328,168.783,45
65,2.00734,33.2135,671,328,170.543,45
