0.325215,35.8287,699,376,158.504,60
0.603686,35.0777,700,375,161.781,60
0.614218,34.6948,697,375,163.505,60
0.647078,32.7316,696,375,172.968,60
0.562954,33.7368,697,374,167.988,60
0.658367,35.9734,699,377,157.888,60
0.69306,36.2259,695,377,156.825,60
0.560574,33.6945,698,377,168.192,60
0.599929,29.9459,697,377,188.487,60
0.582329,30.9003,694,377,182.86,60
0.497227,32.6386,694,377,173.444,60
0.561079,27.0404,695,377,208.015,60
0.593455,32.8109,696,376,172.564,60
0.705023,36.8202,701,377,154.379,60
0.856065,31.7657,702,379,178.046,60
0.753367,30.6427,701,378,184.345,60
0.672344,32.7242,700,378,173.006,60
0.712392,23.9911,698,378,233.5,60
0.863809,31.3275,692,378,180.451,60
0.838019,39.8857,701,377,142.903,60
0.700123,61.9761,699,377,93.3585,60
0.651062,58.3171,128,397,99.0106,60
1.36981,59.523,130,397,97.0724,60
2.07551,62.4828,125,396,92.6272,60
1.94006,36.868,122,396,154.186,60
2.08119,64.2135,693,379,90.2145,60
1.60898,61.8275,123,403,93.5752,60
1.48854,58.4133,118,399,98.8532,60
2.11791,58.6999,118,400,98.387,60
2.16119,59.0403,116,400,97.839,60
2.1788,58.461,114,400,98.7753,60
2.20537,57.463,113,400,100.432,60
2.25571,56.9057,108,400,101.382,60
2.4096,57.0766,106,399,101.088,60
2.42681,57.4307,106,399,100.486,60
2.37856,58.1267,103,399,99.324,60
2.30599,63.3723,98,397,91.3709,60
2.3066,63.8945,99,396,90.6496,60
2.33048,62.0606,97,397,93.2357,60
2.27748,64.6363,92,397,89.6445,60
2.42063,62.6955,92,397,92.3236,60
2.35082,62.9875,88,398,91.9102,60
2.23156,68.7108,87,399,84.5045,60
2.29222,65.8908,90,396,87.9954,60
2.30459,70.9396,83,395,81.9384,60
2.61069,37.203,83,394,152.845,60
2.6536,36.718,658,370,154.794,60
2.29025,36.8018,653,369,154.454,60
2.15792,42.2289,652,368,135.236,60
2.13903,43.1341,645,369,132.494,60
2.2999,42.9706,642,371,132.981,60
2.58112,42.731,638,372,133.701,60
3.02894,49.1086,633,378,116.89,60
3.26659,52.3125,629,381,109.968,60
2.92408,53.5674,620,381,107.478,60
3.07241,51.7809,621,383,111.058,60
2.98093,51.571,616,384,111.495,60
2.53332,53.5836,614,386,107.447,60
2.67429,55.5566,610,385,103.759,60
2.8517,56.2932,610,386,102.447,60
3.05798,60.5208,602,385,95.5261,60
3.33363,55.967,605,383,103.024,60
3.638,53.4558,595,382,107.695,60
3.80896,58.4105,601,383,98.8578,60
3.92111,55.961,593,381,103.034,60
4.10929,59.4381,589,382,97.2064,60
4.35123,67.234,578,383,86.2966,60
4.73733,71.6976,535,380,81.1016,60
5.56594,74.3482,528,381,78.3069,60
6.51563,79.7916,520,382,73.1407,60
7.07601,83.1068,511,387,70.3205,60
7.70226,88.1867,502,387,66.4038,60
8.54574,91.236,495,389,64.2588,60
8.77353,92.3973,485,392,63.4785,60
9.07587,100.62,473,395,58.4607,60
10.0285,105.2,458,397,56.0001,60
11.1193,121.081,446,397,48.8887,60
12.4423,154.994,424,402,38.5144,60
14.0947,176.066,420,417,34.0525,60
16.0763,187.858,384,420,31.9856,60
18.1931,194.109,358,422,30.9901,60
20.7622,195.264,325,431,30.8129,60
24.1033,209.879,304,435,28.7379,60
27.6017,242.527,269,445,24.9921,60
31.5299,277.283,229,452,21.9594,60
23.0285,339.598,198,461,18.0542,60
11.3273,330.653,195,475,18.5258,60
5.43744,318.027,178,477,19.2357,60
0.228985,277.793,161,463,21.9204,60
2.06278,318.379,133,458,19.2151,60
2.53508,209.064,99,468,28.8461,60
