0.60499,42.3492,25
0.670993,43.9193,25
0.665256,43.6745,25
0.563847,42.7992,25
0.619856,45.0599,25
1.19873,44.8114,25
0.989774,44.5118,25
1.25627,42.7808,25
1.02861,42.9094,25
1.58206,43.7546,25
1.53709,43.3318,25
1.3573,43.6124,25
1.01578,44.3134,25
0.559068,43.5432,25
0.673947,42.4026,25
0.926709,42.6214,25
0.810078,43.6995,25
1.19061,44.5072,25
1.53957,43.7617,25
1.81403,45.7854,25
2.00792,43.5748,25
1.79741,44.2395,25
1.56732,45.4483,25
1.61368,45.5273,25
1.76727,46.3352,25
1.4027,45.9726,25
1.3356,46.4364,25
1.48069,46.5171,25
1.77216,43.1859,25
1.73309,43.9662,25
1.78429,43.0243,25
1.63388,45.3659,25
1.75082,42.7423,25
1.92833,43.2918,25
1.98627,44.7342,25
1.44419,46.2507,25
1.00325,41.9422,25
1.03009,43.467,25
1.50134,45.5757,25
1.73022,46.1563,25
1.3861,45.3874,25
1.28133,45.6927,25
1.45092,45.9965,25
1.31729,46.3275,25
1.34186,47.1312,25
1.21704,47.1603,25
1.68274,47.93,25
2.07438,47.9197,25
1.66194,49.5572,25
1.45536,48.9829,25
1.27253,50.1818,25
1.38849,48.7902,25
1.4831,50.3363,25
1.18868,49.6301,25
0.730816,49.7289,25
1.3191,49.8952,25
1.90829,50.8193,25
2.49767,49.6071,25
2.18947,50.751,25
1.78347,49.8265,25
2.15349,53.0278,25
2.55728,50.7031,25
2.39765,52.4753,25
2.14568,51.3476,25
2.1083,52.7119,25
2.44403,53.7805,25
2.89404,53.1082,25
2.86591,54.1682,25
2.89673,52.9666,25
3.33966,53.3369,25
3.64953,51.3652,25
3.74231,51.2218,25
3.64471,53.2403,25
3.06806,53.7222,25
3.23893,53.5817,25
3.25994,54.8098,25
3.26797,55.7578,25
3.28427,55.3255,25
3.51583,54.9119,25
3.80854,55.546,25
3.70756,54.9663,25
3.66772,55.2904,25
3.70421,55.8271,25
3.81467,56.6758,25
3.70376,57.5499,25
3.98924,73.5019,25
4.18619,74.0576,25
4.12766,75.0708,25
3.80078,75.5698,25
3.74455,76.8251,25
4.18315,77.8878,25
5.23606,79.5961,25
5.34035,82.39,25
5.24318,83.7954,25
5.60533,83.4256,25
5.40454,84.145,25
5.28203,84.2365,25
5.01084,85.343,25
4.34711,86.6559,25
5.18261,88.9339,25
5.21246,88.2034,25
5.87331,87.7786,25
6.57708,88.0625,25
6.65571,88.9881,25
7.37019,89.7602,25
7.17605,89.4651,25
7.40996,91.5119,25
7.29238,91.5924,25
7.39305,93.7906,25
7.18442,92.4753,25
7.08633,93.9254,25
7.39187,92.4341,25
7.94924,94.2142,25
8.41462,93.7853,25
8.86207,92.9415,25
9.38537,97.2649,25
9.46097,100.479,25
9.73293,107.465,25
9.84024,124.354,25
10.0489,125.625,25
10.5699,127.441,25
10.8648,128.096,25
11.1104,126.082,25
11.9242,126.424,25
12.3237,124.219,25
12.6301,124.845,25
12.6823,123.116,25
12.9875,124.913,25
13.6449,126.293,25
13.9836,125.235,25
13.743,129.27,25
13.883,134.358,25
14.8195,143.017,25
15.1841,136.82,25
15.3071,131.851,25
15.5545,133.176,25
13.8015,124.646,25
15.1918,118.931,25
15.6618,113.835,25
15.467,98.2034,25
0,45.4919,30
0.791989,43.4202,30
0.358016,44.2297,30
0.844695,44.5676,30
0.229308,43.3886,30
1.1948,43.4041,30
1.46131,44.0829,30
1.00264,44.5443,30
0.56493,44.4211,30
0.575053,45.5245,30
0.435369,46.0449,30
1.0831,44.4431,30
0.724685,43.7114,30
0.202692,44.3511,30
0.963077,43.4131,30
1.1357,42.9806,30
1.12441,42.7029,30
0.961098,42.582,30
1.70297,41.5906,30
0.996148,41.4738,30
0.407164,41.8229,30
0.278088,44.247,30
0.381344,41.8279,30
0.158496,42.9969,30
0.540847,43.1621,30
0.450273,41.4173,30
0.428056,40.5844,30
0.997299,41.6214,30
0.27146,41.4642,30
0.635306,40.6004,30
0.514853,41.4886,30
0.710995,42.5229,30
0.975892,41.4203,30
0.195469,40.8771,30
0.748221,41.3271,30
0.463375,41.555,30
0.36397,42.5565,30
0.522327,41.8239,30
0.49762,41.8225,30
1.96348,42.2361,30
2.60881,40.8847,30
2.06398,38.4456,30
1.7743,41.2458,30
1.86578,36.9638,30
1.6248,37.1033,30
0.97558,35.7617,30
0.676085,35.1302,30
0.431459,36.0823,30
0.589126,37.744,30
0.237291,38.4005,30
0.535679,38.9959,30
0.722834,36.4848,30
2.01527,35.5605,30
2.60841,35.9128,30
1.82165,34.9112,30
0.995838,35.3513,30
0.315386,34.1288,30
0.338259,34.4034,30
1.41784,36.3252,30
2.39545,36.5241,30
1.77955,37.9544,30
0.662122,39.503,30
0.417015,39.7374,30
0.214785,40.5801,30
0.961391,39.8503,30
2.58545,38.4774,30
3.04047,38.3516,30
1.78282,37.3271,30
1.47011,36.7106,30
1.28174,35.4337,30
0.339294,36.8961,30
0.414877,38.7337,30
0.507135,38.7445,30
0.931247,38.983,30
1.29249,39.5679,30
1.63553,37.8904,30
1.68376,38.6412,30
1.96315,37.1919,30
1.83033,38.3076,30
1.53115,37.8807,30
0.663155,37.8875,30
0.311753,38.1295,30
0.275317,38.8313,30
0.180915,39.2227,30
0.129602,41.5302,30
0.420533,40.1648,30
1.0344,38.8971,30
1.47037,39.3267,30
1.47664,38.6986,30
0.825809,39.6179,30
0.574122,40.2034,30
0.762677,42.1337,30
0.815722,41.5261,30
0.548288,42.9917,30
0.966506,41.3453,30
1.26073,39.9574,30
1.6805,41.6461,30
2.36335,40.0953,30
2.87105,42.5405,30
3.02352,40.5864,30
2.52461,39.5192,30
1.91168,40.4197,30
1.51535,39.6597,30
1.01587,40.7507,30
0.365527,40.8145,30
0.550049,43.013,30
0.393168,42.4156,30
0.146112,43.277,30
0.551012,46.0047,30
0.747208,44.5054,30
0.898833,44.7837,30
1.1988,45.4072,30
1.12035,45.5923,30
0.753647,45.6066,30
0.514512,46.3873,30
0.247999,43.9163,30
0.573912,47.323,30
1.36052,47.3942,30
2.18625,46.0656,30
2.70483,43.0406,30
2.82025,42.9727,30
2.65678,44.4918,30
2.59194,43.6516,30
2.3543,42.0694,30
2.0743,43.7797,30
1.39902,44.1269,30
1.13265,43.6927,30
0.993652,43.1066,30
1.75874,44.0576,30
2.29068,45.7227,30
2.63408,45.8896,30
2.51807,47.2323,30
2.70213,46.8658,30
2.38366,47.8236,30
2.61061,47.709,30
2.60728,48.7724,30
2.47302,47.8917,30
2.07629,47.5059,30
2.30784,49.8751,30
2.31031,51.7734,30
2.35214,51.6588,30
3.33386,51.1808,30
4.42808,49.8295,30
4.82372,46.9274,30
4.59132,49.1939,30
3.48225,50.5091,30
3.03427,49.9941,30
3.5108,49.6719,30
3.94687,51.6591,30
3.50224,50.4991,30
2.84711,49.0825,30
3.45823,48.7729,30
4.0328,50.9698,30
4.51652,52.5707,30
4.09683,53.5605,30
3.97539,53.4103,30
3.90607,52.905,30
4.38135,52.8378,30
4.22974,52.6798,30
3.6985,53.5316,30
3.55778,67.3058,30
4.61901,66.7518,30
5.19052,69.4329,30
5.24595,71.7702,30
5.28522,74.4303,30
5.19286,76.5119,30
5.58655,78.7212,30
6.46898,80.4207,30
6.26471,81.2733,30
5.34984,80.5389,30
4.49899,80.9554,30
4.68427,81.9915,30
5.72002,82.9998,30
6.7105,82.0783,30
6.87821,81.1641,30
6.25812,82.5437,30
7.48712,84.1122,30
8.68395,84.5187,30
9.38933,85.1834,30
8.70313,85.3285,30
7.72747,86.6123,30
8.09028,86.2006,30
9.18149,87.3536,30
10.0697,86.2202,30
9.88432,84.6682,30
9.84528,85.1632,30
10.6552,88.821,30
11.438,93.9714,30
11.5466,99.4298,30
11.4424,116.35,30
11.3229,115.158,30
11.9433,114.998,30
12.7753,114.536,30
13.2119,113.856,30
13.2701,111.147,30
13.5304,107.994,30
13.9168,107.031,30
14.6925,110.494,30
14.9915,111.182,30
15.2244,109.288,30
10.4708,111.684,30
10.3741,116.555,30
0.734871,116.825,30
14.5297,115.473,30
15.0756,116.634,30
7.07912,113.055,30
16.7261,106.535,30
18.1664,97.0399,30
17.848,81.6997,30
1.52739,44.9222,35
0.58955,44.4873,35
0.186403,46.3834,35
0.17132,46.6689,35
0.497531,45.0005,35
0.601454,44.3458,35
0.850655,44.6985,35
0.500041,45.4662,35
0.306315,47.1994,35
0.300406,46.8859,35
0.447332,46.1134,35
0.344177,47.486,35
0.0908195,46.2064,35
0.179668,45.4476,35
0.158827,45.0456,35
0.190735,46.3413,35
0.364875,46.3127,35
0.496173,45.4392,35
0.498457,45.7382,35
0.0587538,46.8535,35
0.134407,43.9218,35
0.17376,43.0433,35
0.111754,42.7062,35
0.208957,45.4922,35
0.436017,42.6322,35
0.455229,43.8565,35
0.616212,42.5636,35
0.475456,42.7618,35
0.137865,46.8635,35
0.0952371,46.0164,35
0.0580698,44.0042,35
0.310586,42.9638,35
0.508167,43.3376,35
0.851699,42.0176,35
1.14396,45.6804,35
1.30003,45.4883,35
1.33205,48.0217,35
1.10484,46.983,35
0.863331,47.4182,35
8.4794,39.2429,35
1.8594,37.0116,35
1.58317,38.1559,35
1.53768,38.633,35
1.7771,41.693,35
1.75788,40.3656,35
1.65881,40.2516,35
1.52616,41.0135,35
1.39733,43.2574,35
1.34357,40.8985,35
0.805099,43.6256,35
0.56263,41.8807,35
0.918695,42.6404,35
0.996151,42.2347,35
1.47939,40.325,35
1.23649,41.5283,35
1.07531,39.9091,35
0.845965,41.7769,35
0.629834,40.4781,35
0.35922,41.9452,35
0.852511,42.8827,35
1.24158,43.3866,35
1.53458,41.0514,35
1.63763,42.2087,35
1.58727,40.7987,35
1.7265,41.1046,35
1.96093,41.4216,35
1.50013,42.688,35
0.930207,43.3003,35
0.938085,40.4855,35
1.24107,40.1265,35
1.30901,40.5474,35
1.20076,40.5323,35
1.33314,42.3252,35
1.57644,42.2265,35
1.32797,44.5211,35
1.29817,44.5817,35
1.88268,43.527,35
2.17874,42.4521,35
2.33361,43.1485,35
1.79149,43.0644,35
1.72101,43.1997,35
2.0867,41.4424,35
2.7819,43.1576,35
2.89187,40.4236,35
3.27313,39.8619,35
2.96739,41.0811,35
2.97619,44.1794,35
2.70662,43.1611,35
2.61245,40.6678,35
1.98813,44.0885,35
2.22839,45.9414,35
2.35284,46.1506,35
2.33936,45.7844,35
2.43813,45.582,35
2.74735,45.1182,35
3.32359,43.3889,35
3.63983,42.4276,35
3.8252,43.0651,35
3.45629,44.6445,35
3.28231,42.452,35
3.22286,42.6756,35
2.87494,42.0892,35
2.14686,45.6709,35
1.87207,44.348,35
2.66629,44.9485,35
3.75333,45.3974,35
4.81567,46.5134,35
5.02462,48.5943,35
4.42314,49.4086,35
4.57352,50.0229,35
5.81669,48.5224,35
5.84291,49.9659,35
4.92153,48.8118,35
3.44492,49.9727,35
4.0487,49.2152,35
4.00449,50.2171,35
3.8511,51.662,35
2.55061,50.1624,35
0.924174,51.9217,35
1.62184,52.2597,35
3.87702,53.3535,35
5.64287,54.331,35
5.35024,64.2055,35
5.24513,65.3636,35
6.36875,66.6801,35
7.61428,73.4206,35
8.16308,74.5331,35
7.50953,77.2426,35
7.39779,77.271,35
7.74314,79.8381,35
8.3195,80.0948,35
8.05163,78.5433,35
7.47859,79.7099,35
7.14285,79.8196,35
8.34757,82.7837,35
9.03825,81.6479,35
10.4226,82.8904,35
10.6712,83.8914,35
11.2162,83.6577,35
11.0789,84.4652,35
11.3424,82.4551,35
10.9843,85.1254,35
11.6378,88.7993,35
12.6417,91.5521,35
14.0519,100.375,35
14.905,120.465,35
14.8956,118.66,35
15.7209,116.177,35
17.0005,116.112,35
17.9379,112.437,35
18.2044,111.584,35
18.5688,115.456,35
18.671,115.663,35
19.4961,112.455,35
18.5695,117.63,35
17.723,116.544,35
18.9014,112.794,35
12.8323,112.471,35
18.0781,106.666,35
21.4861,96.1606,35
0.468216,32.9584,40
0.580135,33.4533,40
0.265734,33.0168,40
0.335561,35.6985,40
0.772654,32.0103,40
7.10554,37.8242,40
1.24195,38.9479,40
0.562012,40.0377,40
1.43719,36.7509,40
3.17726,38.4385,40
0.409688,36.847,40
1.32963,37.8633,40
1.96898,34.5736,40
2.15862,32.7001,40
2.10857,34.4171,40
11.3721,38.1711,40
15.3544,37.6538,40
1.10986,36.3043,40
1.01784,37.7931,40
0.582466,39.721,40
26.753,52.4711,40
1.39058,50.8228,40
1.13146,49.7075,40
1.16678,48.0649,40
1.12879,47.9341,40
1.45505,48.3209,40
1.92371,49.005,40
2.27019,47.4638,40
2.89409,47.7642,40
12.7736,48.4084,40
2.10282,46.8506,40
2.21642,46.7091,40
2.70782,45.817,40
3.03855,45.4146,40
3.47595,46.4734,40
18.5994,49.3037,40
2.97553,47.7307,40
2.80188,46.9518,40
2.78577,48.8061,40
3.38985,50.0446,40
3.11804,47.948,40
3.56068,46.164,40
4.35267,46.7672,40
5.20531,49.7377,40
5.12644,48.0331,40
4.73727,47.9118,40
4.07608,48.4254,40
4.36833,49.0075,40
4.3705,48.0003,40
4.43555,48.5549,40
3.56925,54.045,40
3.1762,52.9971,40
1.60917,41.0379,40
0.383509,42.1254,40
0.301104,41.2643,40
0.327922,43.5347,40
0.382875,44.0167,40
0.850366,44.422,40
1.03683,45.699,40
0.714796,48.4917,40
0.670609,46.0947,40
0.37519,46.5731,40
0.39187,47.9518,40
0.204755,47.724,40
0.32876,47.9297,40
0.0856474,47.4045,40
0.177823,47.306,40
0.111274,47.0045,40
0.298681,46.4892,40
0.31104,45.3642,40
0.594454,45.822,40
33.1231,95.6431,40
14.8783,96.5911,40
15.8998,95.5785,40
17.2178,97.7109,40
17.9758,105.677,40
18.0732,116.459,40
20.1205,142.907,40
20.9633,146.291,40
21.8728,142.535,40
22.2974,141.859,40
23.1784,145.329,40
25.0014,151.5,40
25.25,153.008,40
26.8082,142.469,40
18.5173,138.363,40
7.06638,129.613,40
25.4857,119.816,40
27.04,105.81,40
0.706143,37.5567,45
0.975857,36.7568,45
0.874521,37.1579,45
0.817166,36.8156,45
1.06785,36.8053,45
1.27536,37.7704,45
1.49366,37.689,45
1.61943,39.2769,45
1.44338,38.3262,45
1.30132,37.2505,45
1.4028,38.8334,45
1.12823,38.0076,45
1.65336,39.7831,45
1.38427,40.1267,45
1.57252,40.0776,45
2.06604,38.9893,45
2.2175,40.1685,45
1.96923,40.9882,45
1.94292,39.5841,45
2.51332,40.6794,45
2.28697,41.2836,45
2.50836,52.6006,45
2.28104,53.6629,45
2.09155,53.5791,45
2.44739,53.1,45
2.50116,52.7895,45
2.29863,53.0758,45
2.27701,52.9948,45
2.18833,54.0312,45
2.75133,53.028,45
3.03432,51.7298,45
2.68593,53.2094,45
2.66868,52.7208,45
2.98249,52.6176,45
3.44264,52.481,45
3.63231,52.9186,45
3.67533,53.9687,45
3.62893,54.4615,45
4.06402,54.2853,45
3.79484,54.4221,45
3.94149,54.389,45
3.69207,55.9224,45
4.52522,55.4814,45
4.85651,55.8737,45
5.16324,54.6821,45
4.73335,54.8134,45
5.08081,54.5203,45
5.34252,54.9002,45
5.74631,55.5958,45
5.79944,54.4763,45
5.50967,57.412,45
5.76964,58.955,45
5.95647,60.5631,45
6.3522,62.7019,45
6.5536,63.2656,45
6.994,63.4105,45
7.45011,66.0883,45
7.86417,64.533,45
8.14526,64.961,45
8.41894,68.7386,45
8.85877,68.0564,45
8.76453,71.7741,45
9.37201,73.7283,45
9.41818,86.2655,45
9.62578,92.0726,45
10.2842,94.869,45
10.883,97.743,45
11.9196,98.9493,45
13.1806,102.463,45
14.151,103.812,45
14.5617,107.525,45
14.7552,107.033,45
15.6074,105.833,45
17.0349,105.774,45
17.4734,108.89,45
18.5253,107.544,45
19.9121,114.114,45
21.6314,126.732,45
23.772,153.391,45
25.1247,154.815,45
26.2297,158.303,45
27.16,160.145,45
28.7462,157.892,45
32.2586,165.996,45
26.1348,168.898,45
29.4837,171.62,45
8.26354,162.742,45
28.3893,148.612,45
32.3993,128.716,45
0.296381,36.9143,50
0.607691,38.7238,50
1.0546,37.9525,50
5.78982,29.2207,50
0.148475,30.3631,50
0.224584,32.5473,50
3.13043,28.6382,50
2.20024,32.7737,50
6.45372,33.8241,50
0.726511,35.5469,50
1.23454,36.0346,50
1.0597,36.489,50
1.21357,36.7531,50
1.35184,36.2285,50
1.5635,36.5573,50
0.847964,34.3222,50
0.23409,38.1325,50
0.467914,34.0234,50
1.14568,33.1429,50
1.53753,36.7548,50
1.60379,37.2307,50
1.13142,36.3556,50
1.88348,38.0269,50
2.06636,37.7818,50
1.30007,37.4223,50
0.838613,39.9048,50
0.925518,39.5818,50
1.02723,39.7622,50
1.26739,46.3102,50
1.55953,42.3881,50
2.18012,44.7365,50
2.59567,43.9968,50
2.49115,43.2815,50
1.93993,42.8733,50
2.07928,43.0081,50
1.82766,43.5493,50
1.74069,43.8246,50
1.16295,55.3463,50
1.16699,48.1756,50
1.82924,57.6564,50
2.49518,55.6198,50
3.00699,58.3041,50
2.62977,53.524,50
2.5579,51.0706,50
2.6705,47.7808,50
2.7542,49.9854,50
1.84432,56.6978,50
12.8467,50.7041,50
3.06151,51.5893,50
2.77559,55.7769,50
1.76794,57.1986,50
1.79871,60.0738,50
2.41934,61.2766,50
3.14263,62.4235,50
24.5639,59.7167,50
4.63988,60.8076,50
5.23462,63.0529,50
5.12247,61.3146,50
5.28175,59.2817,50
4.47973,59.6384,50
5.04206,61.6265,50
5.52128,61.3736,50
5.9475,62.5461,50
6.28593,60.5423,50
7.06684,63.6285,50
7.97459,64.8106,50
8.29701,64.8335,50
8.4064,65.4564,50
8.45658,66.867,50
9.1033,67.9377,50
9.52068,70.3449,50
0.27873,44.6416,50
16.3944,101.283,50
16.7172,102.214,50
18.2619,100.411,50
19.9443,100.351,50
21.5154,102.564,50
22.5317,106.954,50
24.0497,120.581,50
27.1217,151.666,50
29.4584,147.78,50
30.3945,148.929,50
30.6816,149.437,50
5.94383,148.487,50
32.9312,150.285,50
33.3805,152.284,50
7.79685,135.323,50
17.5332,119.504,50
4.14161,40.6,50
0.230447,38.2101,55
0.697538,39.3871,55
0.60932,40.3744,55
0.400292,38.9102,55
0.632794,42.2273,55
0.708472,38.1292,55
0.481459,39.7577,55
0.927888,36.3057,55
1.5572,40.0347,55
0.649193,37.5583,55
0.27342,38.6909,55
0.149892,39.8315,55
0.206671,38.6645,55
0.855794,40.9655,55
1.73869,37.2008,55
1.58492,36.4659,55
0.799679,36.591,55
0.204803,36.6895,55
0.315696,36.5515,55
0.489423,36.9315,55
0.608527,38.3011,55
6.59201,37.3979,55
2.30707,36.3153,55
2.04999,33.821,55
1.73692,35.109,55
1.31478,36.3292,55
1.06409,36.1881,55
1.01966,35.9695,55
1.22104,36.0222,55
1.56291,35.3969,55
2.33664,35.7869,55
2.67074,36.9982,55
2.88803,36.0496,55
2.7164,38.9542,55
2.63871,37.7821,55
2.21139,37.652,55
1.49519,36.8577,55
1.03096,37.1147,55
0.648499,36.1796,55
0.930231,36.756,55
1.39875,37.9278,55
1.52585,37.3448,55
1.95042,36.1165,55
2.4153,36.1641,55
2.67367,36.8407,55
2.94664,36.5223,55
2.746,36.3584,55
2.4977,37.6511,55
2.36555,37.3198,55
2.48936,37.7873,55
2.74809,38.5139,55
2.76916,38.3481,55
2.97947,38.4022,55
3.08757,37.7665,55
3.19848,38.1151,55
3.47213,38.859,55
3.62906,39.9666,55
3.11572,39.5583,55
2.62111,39.9672,55
2.50542,42.0452,55
2.88399,44.1565,55
3.2323,45.9477,55
3.62753,45.2119,55
4.2659,46.6032,55
4.92941,49.6505,55
4.92179,46.7147,55
5.1994,46.3806,55
4.90849,46.6951,55
5.10247,48.7006,55
5.01622,47.904,55
5.18758,49.9313,55
5.55193,49.6489,55
5.93095,50.2762,55
6.60564,50.1866,55
7.27869,52.0698,55
7.81965,52.274,55
8.21874,53.7913,55
8.85595,69.8444,55
9.23363,69.9751,55
9.50467,73.1801,55
9.65637,77.3745,55
10.3526,79.6659,55
11.0334,81.7161,55
11.8695,81.9659,55
12.7,84.5345,55
13.3808,85.0303,55
14.4762,86.2004,55
15.7559,86.896,55
16.8526,88.7742,55
17.5458,85.5048,55
18.0509,87.0234,55
18.7584,94.7215,55
19.6442,107.854,55
21.8414,115.192,55
23.3588,117.172,55
25.5209,116.362,55
27.8222,116.118,55
29.0371,115.675,55
30.6003,113.95,55
29.613,114.139,55
29.1713,122.129,55
10.4524,116.671,55
33.2786,91.1965,55
