0.0573173667,37.3249,828,374,152.362,25
0.0470052667,37.4963,829,374,151.689,25
0.0498564667,36.4738,827,375,155.795,25
0.0596034333,37.9716,828,375,149.855,25
0.0726179667,36.5951,829,374,155.296,25
0.0901216333,36.9139,827,374,154.001,25
0.0977391,35.3457,831,374,160.596,25
0.0917876667,35.7202,827,374,158.969,25
0.0724583667,36.5073,826,374,155.657,25
0.0572058333,35.4457,829,374,160.158,25
0.0520303,35.5197,827,374,159.836,25
0.0525140333,35.9966,829,375,157.79,25
0.0582865667,36.1467,829,374,157.157,25
0.0699914667,36.4488,831,375,155.899,25
0.0854378333,35.7429,829,374,158.872,25
0.0846403667,35.5156,829,375,159.854,25
0.0746143667,36.0811,831,375,157.433,25
0.0709335333,35.5536,830,374,159.688,25
0.0773251667,35.2319,828,375,161.097,25
0.0746031333,35.2282,828,374,161.113,25
0.0687284,35.4514,830,375,160.133,25
0.0793989,35.7623,829,374,158.788,25
0.0929309667,35.3524,827,374,160.566,25
0.085369,35.9113,826,374,158.152,25
0.0669691667,35.6428,827,375,159.302,25
0.0700462,35.3187,828,375,160.714,25
0.0809423,34.9683,824,375,162.27,25
0.0871873667,34.8508,823,374,162.798,25
0.0776002333,35.1108,827,374,161.633,25
0.0739237,35.4482,826,374,160.147,25
0.0762621333,35.7606,827,374,158.796,25
0.0804935,35.1901,829,374,161.282,25
0.0909702333,35.3182,827,374,160.716,25
0.0902136667,35.4452,827,374,160.16,25
0.0843263,35.2993,828,374,160.799,25
0.0665246,34.8473,828,375,162.814,25
0.0552888667,35.7842,824,374,158.694,25
0.0526676667,35.8465,828,375,158.428,25
0.0471123,35.3831,828,374,160.432,25
0.0340586333,34.6033,831,374,163.922,25
0.0275842333,35.1386,825,374,161.51,25
0.0369643,36.1609,824,374,157.097,25
0.0484134667,34.527,828,375,164.272,25
0.0462363333,34.863,823,374,162.743,25
0.0326953667,34.783,826,374,163.105,25
0.0311097333,35.2735,825,374,160.913,25
0.0423613,35.2701,825,374,160.928,25
0.0568704,35.4721,826,374,160.043,25
