0.432179,57.7069,1008,342,100.022,25
0.350495,56.5942,1006,342,101.921,25
0.312367,55.5407,1006,342,103.787,25
0.30532,42.0981,1006,341,135.642,25
0.263374,58.2345,524,318,99.1463,25
0.190822,41.6382,1010,342,137.089,25
0.159245,58.6451,525,318,98.4758,25
0.150489,59.0282,1010,342,97.8584,25
0.108338,58.8523,1010,342,98.1408,25
0.0696063,57.6217,1011,342,100.165,25
0.147849,56.7839,1008,342,101.592,25
0.184427,55.4069,1007,341,104.03,25
0.244765,56.365,1007,342,102.321,25
0.179771,56.4796,1007,341,102.12,25
0.0840595,58.0273,1008,342,99.4882,25
0.25159,56.2066,1006,342,102.6,25
0.384531,56.5746,1006,341,101.955,25
0.355967,57.5471,1006,341,100.29,25
0.290645,56.5822,1005,341,101.942,25
0.227672,57.358,1003,342,100.609,25
0.123299,40.6913,1002,342,140.169,25
0.129984,40.7758,523,319,139.889,25
0.158531,40.1449,524,319,142.011,25
0.0892235,41.9077,524,319,136.237,25
0.125173,58.9556,526,319,97.9747,25
0.193811,42.5872,1004,342,134.137,25
0.167502,40.3304,526,319,141.381,25
0.131886,42.3508,528,318,134.86,25
0.095268,41.602,527,319,137.204,25
0.0866981,40.868,527,319,139.584,25
0.0915679,40.7813,527,318,139.87,25
0.101132,40.0141,528,318,142.46,25
0.124978,40.2754,531,318,141.567,25
0.106846,40.373,531,318,141.237,25
0.114021,41.703,531,318,136.883,25
0.17525,41.5645,532,317,137.324,25
0.199338,41.7402,532,318,136.765,25
0.146263,41.4955,531,318,137.544,25
0.149275,41.8335,531,319,136.471,25
0.257893,43.8359,528,319,130.444,25
0.318082,42.1049,527,320,135.621,25
0.265868,42.8034,528,319,133.482,25
0.143745,43.3344,527,319,131.902,25
0.0637647,41.8561,527,320,136.4,25
0.119804,41.6801,528,319,136.956,25
0.179592,41.0939,528,319,138.842,25
0.123944,39.5034,528,319,144.239,25
0.0888469,40.9236,530,319,139.401,25
0.0785878,39.5495,528,319,144.076,25
0.0841481,40.2731,529,319,141.575,25
0.0750901,40.4897,529,319,140.843,25
0.151515,39.7788,530,319,143.274,25
