0.0651685,37.6095,677,376,151.249,35
0.0346304,36.1718,674,376,157.052,35
0.037681,38.5323,672,377,147.748,35
0.0294594,38.3494,680,376,148.429,35
0.0394713,37.4953,679,376,151.693,35
0.0594925,38.6733,678,376,147.228,35
0.0545656,38.8094,682,376,146.729,35
0.0658629,39.0728,680,376,145.774,35
0.0726369,39.5207,682,376,144.177,35
0.044113,38.6505,682,376,147.312,35
0.0432228,40.7112,681,376,140.103,35
0.0805401,38.9283,685,376,146.296,35
0.0631738,39.7094,682,376,143.516,35
0.0383977,40.3712,681,376,141.242,35
0.0410895,41.0447,684,376,139.003,35
0.0597366,40.4125,683,376,141.103,35
0.083182,41.4949,685,376,137.546,35
0.0810178,40.869,688,376,139.58,35
0.0845948,40.9347,689,376,139.364,35
0.124266,41.0312,684,376,139.047,35
0.116195,40.394,687,376,141.166,35
0.0601811,40.4399,685,376,141.011,35
0.0611586,38.939,685,376,146.258,35
0.0964236,38.3802,684,376,148.314,35
0.0821743,31.7144,683,376,178.324,35
0.0611718,39.9881,764,371,142.549,35
0.0687185,42.021,687,376,135.882,35
0.0811388,40.3794,690,376,141.215,35
0.100241,40.9924,686,376,139.175,35
0.0636281,40.8854,689,376,139.526,35
0.0457163,41.9167,689,376,136.209,35
0.060623,40.5237,690,376,140.729,35
0.0445714,40.0397,688,376,142.372,35
0.0247618,41.2533,480,370,138.324,35
0.364238,39.9044,691,376,142.838,35
0.418604,38.7296,689,376,147.021,35
0.100137,38.4879,479,371,147.913,35
0.399171,33.0639,474,369,171.289,35
0.745997,39.3657,762,371,144.726,35
0.420716,39.4698,474,369,144.357,35
0.44625,39.5029,475,370,144.24,35
0.81093,39.7803,473,369,143.269,35
0.814087,37.8948,469,368,150.148,35
0.802107,42.2757,468,368,135.092,35
0.773787,38.7525,693,375,146.937,35
0.429529,38.0608,467,368,149.516,35
0.419051,40.1091,466,368,142.134,35
0.834828,38.9545,692,376,146.201,35
0.508548,39.0052,471,371,146.018,35
0.508733,39.5742,468,369,143.989,35
0.89836,39.644,467,369,143.744,35
0.871737,39.0374,463,368,145.901,35
0.909647,39.834,467,369,143.082,35
0.946962,40.4385,469,370,141.015,35
0.978382,40.8564,468,371,139.622,35
0.968165,41.8696,469,372,136.357,35
0.887749,41.6767,472,375,136.967,35
0.928835,41.9015,471,374,136.257,35
0.984838,41.0878,467,374,138.862,35
0.988775,41.3282,469,374,138.082,35
1.0275,42.9818,465,373,132.947,35
1.05967,44.0334,465,373,129.879,35
1.03319,45.4419,466,375,125.989,35
1.0388,45.1544,465,376,126.763,35
1.06911,46.188,463,376,124.022,35
1.10157,43.2545,462,377,132.138,35
1.11225,46.8224,454,372,122.399,35
1.11485,45.2617,453,374,126.473,35
1.15827,46.1799,452,373,124.043,35
1.13642,47.5446,451,376,120.602,35
1.15007,46.7437,450,375,122.598,35
1.22957,46.0472,448,376,124.388,35
1.31443,46.6366,448,376,122.87,35
1.31546,45.7005,442,375,125.3,35
1.31259,46.5235,441,375,123.158,35
1.36361,46.3342,437,374,123.644,35
1.29814,48.1932,438,375,119.034,35
1.33725,45.7888,439,377,125.066,35
1.43312,47.0392,436,375,121.854,35
1.36025,49.635,434,377,115.692,35
1.42514,50.6696,435,377,113.41,35
1.48102,50.9246,432,378,112.861,35
1.43886,51.6964,432,378,111.233,35
1.43396,52.1235,431,377,110.353,35
1.43422,52.6219,429,378,109.343,35
1.44945,51.9285,427,378,110.753,35
1.50899,52.0358,423,378,110.532,35
1.51793,53.0297,422,378,108.531,35
1.52568,52.9858,418,377,108.618,35
1.60846,53.9696,413,378,106.704,35
1.70117,54.8953,411,379,104.966,35
1.74969,54.7817,409,379,105.176,35
1.7517,56.2376,407,379,102.545,35
1.81563,55.1507,404,378,104.496,35
