0.0548894,42.385,680,377,134.755,45
0.0673196,40.0414,684,376,142.366,45
0.0932923,41.2729,682,377,138.261,45
0.0997006,40.4419,682,376,141.004,45
0.0846979,43.0444,678,377,132.761,45
0.0763122,41.1967,686,376,138.508,45
0.117796,42.8702,683,376,133.282,45
0.133108,41.6989,685,376,136.896,45
0.0788021,40.79,683,376,139.841,45
0.0631509,40.0446,680,376,142.355,45
0.0726928,41.6655,676,377,137.002,45
0.0858197,40.5878,680,376,140.514,45
0.0797489,40.1514,676,377,141.989,45
0.051396,41.0747,677,376,138.905,45
0.0603001,39.5366,681,376,144.121,45
0.084998,31.1125,678,376,181.656,45
0.0930762,38.9952,768,372,146.054,45
0.0871707,38.3322,678,377,148.493,45
0.0714526,38.4749,675,377,147.961,45
0.0712711,39.2507,678,377,145.135,45
0.0495213,30.8518,677,376,183.138,45
0.0516695,36.7536,769,372,154.65,45
0.0934143,36.5703,676,377,155.398,45
0.13911,39.8534,672,378,143.015,45
0.0933634,38.9027,679,377,146.389,45
0.06946,39.136,681,377,145.546,45
0.0948909,37.8627,680,377,150.271,45
0.0753075,38.8753,675,377,146.489,45
0.1055,39.2262,679,377,145.223,45
0.10926,41.095,681,377,138.839,45
0.0573778,38.9909,684,376,146.069,45
0.0493772,38.6737,681,376,147.226,45
0.0486261,40.9573,680,376,139.29,45
0.0628187,42.2235,687,376,135.253,45
0.0708647,41.0975,685,376,138.831,45
0.0712794,41.6302,685,376,137.114,45
0.0770367,39.4791,685,376,144.324,45
0.0740302,39.8116,681,376,143.16,45
0.0676145,40.9559,683,376,139.294,45
0.0606703,40.3132,684,376,141.439,45
0.0584433,40.7606,684,376,139.939,45
0.0781789,39.5417,686,376,144.104,45
0.0816526,36.8041,684,375,154.444,45
0.0903028,40.5418,475,368,140.668,45
0.484672,39.1853,687,375,145.369,45
0.457218,40.3076,685,376,141.458,45
0.061459,38.3323,688,375,148.493,45
0.0753222,37.9026,475,369,150.118,45
0.602795,36.2296,480,371,156.809,45
1.09443,38.0327,472,369,149.623,45
1.14794,38.0037,475,370,149.733,45
1.20015,38.9436,474,371,146.241,45
1.1758,38.0514,477,372,149.552,45
1.19806,37.8712,479,374,150.239,45
1.23377,37.8961,475,372,150.143,45
1.24808,38.031,469,369,149.629,45
1.2783,37.9865,470,371,149.798,45
1.29726,39.2749,469,370,145.049,45
1.30605,39.6667,470,372,143.665,45
1.34909,40.9133,468,372,139.434,45
1.35686,40.9322,472,373,139.372,45
1.36879,41.7439,469,373,136.754,45
1.4219,43.8519,467,373,130.398,45
1.42789,44.8488,462,373,127.597,45
1.45825,42.8246,467,377,133.419,45
1.53488,45.6698,462,374,125.381,45
1.5618,46.0177,458,373,124.466,45
1.62984,46.9785,455,374,122.006,45
1.67262,47.23,455,376,121.378,45
1.7379,47.2033,453,378,121.444,45
1.90065,46.8459,450,377,122.339,45
1.94622,49.0837,447,377,116.947,45
1.96094,49.0056,445,378,117.127,45
1.9872,48.9463,444,378,117.265,45
2.04495,51.759,440,377,111.103,45
2.0828,52.5977,437,377,109.392,45
2.04122,52.8971,434,378,108.794,45
2.16728,54.4883,431,379,105.723,45
2.33589,56.7456,429,378,101.658,45
2.40117,56.1121,425,380,102.766,45
2.43638,54.6832,420,378,105.359,45
2.46214,56.7051,411,379,101.728,45
2.71246,58.8982,408,380,98.067,45
2.95367,60.3961,404,379,95.7166,45
2.94975,61.7977,399,382,93.6188,45
3.07048,63.2758,395,383,91.5056,45
3.26709,67.1064,392,384,86.4552,45
3.49296,67.1271,387,386,86.4294,45
3.69384,67.4154,380,387,86.0724,45
3.8575,71.8698,379,387,80.9138,45
4.05662,85.918,379,384,68.0968,45
4.13229,86.041,353,387,68.0027,45
4.41296,90.2014,348,387,64.9706,45
4.90535,94.53,343,388,62.0946,45
5.24743,92.8952,338,390,63.1499,45
5.51862,98.5341,335,391,59.6555,45
5.73361,98.7414,330,394,59.5346,45
5.9715,95.1265,325,396,61.7185,45
6.35537,98.1592,317,395,59.8756,45
6.78998,98.9045,306,396,59.4397,45
7.21085,95.8406,294,396,61.2742,45
7.71759,105.856,286,396,55.6648,45
8.24175,109.888,260,414,53.6908,45
9.04253,114.633,249,415,51.5425,45
9.92503,124.054,234,416,47.7566,45
10.5903,127.692,222,416,46.4416,45
11.4565,137.812,209,417,43.1433,45
12.4105,153.243,190,420,38.9394,45
13.4576,157.588,180,430,37.902,45
14.3999,160.287,163,431,37.2852,45
15.3964,163.867,154,431,36.4982,45
16.7018,173.886,154,433,34.4647,45
12.9905,171.881,149,440,34.853,45
8.69882,186.302,142,438,32.2436,45
4.40997,195.304,135,440,30.8069,45
0.0198189,181.906,125,444,32.996,45
0.227266,188.972,115,442,31.8034,45
1.00199,187.219,99,444,32.091,45
7.13628,151.388,82,440,39.4003,45
15.8508,125.457,65,442,47.2406,45
20.3415,46.0016,62,456,124.508,45
13.9628,46.202,683,374,123.986,45
3.14493,45.3518,682,374,126.23,45
0.0943703,45.5248,683,375,125.767,45
