frame_number,flow,bbox_height,center_x,center_y,depth,speed
0,0,0,0,0,0,40
1,0,0,0,0,0,40
2,0,0,0,0,0,40
3,0,0,0,0,0,40
4,0,0,0,0,0,40
5,0,0,0,0,0,40
6,0,0,0,0,0,40
7,0,0,0,0,0,40
8,0,0,0,0,0,40
9,0,0,0,0,0,40
10,0,0,0,0,0,40
11,0,0,0,0,0,40
12,0,0,0,0,0,40
13,0,0,0,0,0,40
14,0,0,0,0,0,40
15,0,0,0,0,0,40
16,0,0,0,0,0,40
17,0,0,0,0,0,40
18,0,35.9364,688,287,0,40
19,0,0,0,0,0,40
20,0,0,0,0,0,40
21,0,0,0,0,0,40
22,0,0,0,0,0,40
23,0,0,0,0,0,40
24,0,0,0,0,0,40
25,0,0,0,0,0,40
26,0,0,0,0,0,40
27,0,0,0,0,0,40
28,2.54752,37.1323,691,283,153.126,40
29,0,0,0,0,0,40
30,0,0,0,0,0,40
31,0,0,0,0,0,40
32,0,0,0,0,0,40
33,0,0,0,0,0,40
34,0,0,0,0,0,40
35,0,0,0,0,0,40
36,0,0,0,0,0,40
37,0,0,0,0,0,40
38,0,0,0,0,0,40
39,0,0,0,0,0,40
40,0,0,0,0,0,40
41,0,0,0,0,0,40
42,0,0,0,0,0,40
43,3.34688,42.2869,685,287,135.057,40
44,0,0,0,0,0,40
45,0,0,0,0,0,40
46,0,0,0,0,0,40
47,0,0,0,0,0,40
48,0,0,0,0,0,40
49,0,0,0,0,0,40
50,1.80316,49.6599,686,286,115.637,40
51,0,0,0,0,0,40
52,0,0,0,0,0,40
53,0,0,0,0,0,40
54,0,0,0,0,0,40
55,0,0,0,0,0,40
56,0,0,0,0,0,40
57,0,0,0,0,0,40
58,0,0,0,0,0,40
59,0,0,0,0,0,40
60,0,0,0,0,0,40
61,0,0,0,0,0,40
62,0,0,0,0,0,40
63,0,0,0,0,0,40
64,5.60623,40.1726,680,289,141.917,40
65,0.807722,35.7676,680,290,158.765,40
66,0.607925,34.7915,680,291,163.066,40
67,0.347319,36.6916,683,289,154.902,40
68,1.38357,44.3428,682,290,129.004,40
69,1.0388,40.2823,679,288,141.544,40
70,0.619108,35.7666,685,288,158.77,40
71,1.44606,40.0539,682,287,142.323,40
72,0.119807,37.7888,679,286,150.555,40
73,0.353819,39.3494,677,287,144.784,40
74,0.0520805,40.258,677,287,141.626,40
75,0.306961,37.357,681,286,152.236,40
76,0.827089,36.9621,683,285,153.807,40
77,0.348877,34.9995,678,288,162.13,40
78,0.157128,38.2979,681,288,148.622,40
79,0.355347,38.1476,682,288,149.187,40
80,0,0,0,0,0,40
81,0,0,0,0,0,40
82,1.84889,40.0252,679,290,142.422,40
83,0.204401,36.7509,675,290,154.66,40
84,0.526336,38.1687,679,291,149.108,40
85,0.363005,34.8925,677,291,162.61,40
86,0.370472,34.6437,679,290,163.738,40
87,0,0,0,0,0,40
88,0,0,0,0,0,40
89,2.30293,38.9923,679,290,146.064,40
90,0.434879,34.3658,677,290,165.017,40
91,0,0,0,0,0,40
92,0,0,0,0,0,40
93,0,0,0,0,0,40
94,0,0,0,0,0,40
95,0,0,0,0,0,40
96,1.19806,40.3318,676,289,141.376,40
97,0.880257,33.2887,678,288,170.172,40
98,1.05763,37.7401,678,289,150.743,40
99,0.355717,35.8149,674,289,158.563,40
100,0.289529,37.7955,674,291,150.529,40
101,0.961688,34.3454,674,290,165.112,40
102,1.41068,30.0026,675,291,188.143,40
103,1.18072,31.5454,677,293,179.247,40
104,1.23179,35.0381,679,294,161.957,40
