frame_number,flow,bbox_height,center_x,center_y,depth,speed
0,0,0,0,0,0,50
1,0,43.637,690,284,0,50
2,0.134382,38.8196,691,286,0,50
3,0,0,0,0,0,50
4,0,0,0,0,0,50
5,0,0,0,0,0,50
6,0,0,0,0,0,50
7,0,0,0,0,0,50
8,4.00067,34.7658,687,288,163.182,50
9,0,0,0,0,0,50
10,0,0,0,0,0,50
11,0,0,0,0,0,50
12,0,0,0,0,0,50
13,0,0,0,0,0,50
14,0,0,0,0,0,50
15,0,0,0,0,0,50
16,0,0,0,0,0,50
17,0,0,0,0,0,50
18,0,0,0,0,0,50
19,0,0,0,0,0,50
20,0,0,0,0,0,50
21,0,0,0,0,0,50
22,0,0,0,0,0,50
23,0,0,0,0,0,50
24,0,0,0,0,0,50
25,0,0,0,0,0,50
26,0,0,0,0,0,50
27,0,0,0,0,0,50
28,0,0,0,0,0,50
29,0,0,0,0,0,50
30,0,0,0,0,0,50
31,0,0,0,0,0,50
32,0,0,0,0,0,50
33,0,0,0,0,0,50
34,0,0,0,0,0,50
35,0,0,0,0,0,50
36,0,0,0,0,0,50
37,0,0,0,0,0,50
38,0,0,0,0,0,50
39,0,0,0,0,0,50
40,0,0,0,0,0,50
41,0,0,0,0,0,50
42,0,0,0,0,0,50
43,0,0,0,0,0,50
44,0,0,0,0,0,50
45,0,0,0,0,0,50
46,0,0,0,0,0,50
47,8.80009,37.024,677,283,153.558,50
48,0,0,0,0,0,50
49,0,0,0,0,0,50
50,0,0,0,0,0,50
51,3.87868,42.3448,678,288,134.878,50
52,0.62649,38.7346,674,288,147.003,50
53,1.31092,31.3894,677,288,180.107,50
54,1.88667,36.3099,680,291,156.474,50
55,0.607593,36.8793,681,288,154.14,50
56,0.143311,36.9229,680,288,153.964,50
57,0.6003,32.2977,678,288,175.213,50
58,0.804918,31.0459,678,287,182.032,50
59,0.438915,35.1539,680,288,161.442,50
60,0.587257,32.0725,677,289,176.4,50
61,0.0962651,29.2709,681,288,192.683,50
62,0.092908,30.6833,681,288,184.109,50
63,0.92295,35.6544,682,288,159.252,50
64,0,0,0,0,0,50
65,0,0,0,0,0,50
66,1.79158,30.77,679,291,183.608,50
67,0.183478,29.9693,680,291,188.344,50
68,0.256238,32.076,681,291,176.382,50
69,0.47302,34.3698,677,292,164.998,50
70,0.698222,34.6653,676,291,163.64,50
71,0.865151,32.2751,675,290,175.331,50
72,0.983167,32.0211,677,290,176.674,50
73,0.453304,36.5704,679,288,155.398,50
74,0,0,0,0,0,50
75,0,0,0,0,0,50
76,0,0,0,0,0,50
77,1.68221,27.3234,675,287,205.933,50
78,0.826274,31.4464,676,288,179.792,50
79,1.33508,32.9125,673,290,172.05,50
80,0.841407,30.3441,672,291,186.097,50
81,1.52307,31.6934,674,291,178.438,50
82,1.73699,28.8063,674,292,195.684,50
83,0.344048,30.745,672,293,183.752,50
84,1.34966,28.0724,674,294,200.624,50
85,1.41176,28.2671,670,295,199.289,50
86,0.561803,31.859,671,297,177.542,50
87,0.4862,30.8641,670,297,183.067,50
88,0.320087,26.7964,671,296,209.845,50
89,0.608531,26.3353,674,298,213.392,50
90,1.74826,26.4462,673,297,212.528,50
91,2.2381,26.6677,670,296,210.823,50
92,0.723306,30.1217,668,294,187.424,50
93,0.449964,25.4148,668,293,220.854,50
94,0.689895,24.8668,670,293,225.553,50
