frame_number,flow,bbox_height,center_x,center_y,depth,speed
0,0,0,0,0,0,35
1,0,0,0,0,0,35
2,0,0,0,0,0,35
3,0,0,0,0,0,35
4,0,26.5253,686,283,0,35
5,0,0,0,0,0,35
6,0,0,0,0,0,35
7,0,0,0,0,0,35
8,0,0,0,0,0,35
9,0,0,0,0,0,35
10,0,0,0,0,0,35
11,0,0,0,0,0,35
12,0,0,0,0,0,35
13,0,0,0,0,0,35
14,0,0,0,0,0,35
15,0,0,0,0,0,35
16,0,0,0,0,0,35
17,0,0,0,0,0,35
18,3.91571,45.4919,686,287,125.855,35
19,0,0,0,0,0,35
20,0,0,0,0,0,35
21,0,0,0,0,0,35
22,0,0,0,0,0,35
23,0,0,0,0,0,35
24,0,0,0,0,0,35
25,0,0,0,0,0,35
26,0,0,0,0,0,35
27,0,0,0,0,0,35
28,0,0,0,0,0,35
29,0,0,0,0,0,35
30,0,0,0,0,0,35
31,0,0,0,0,0,35
32,0,0,0,0,0,35
33,0,0,0,0,0,35
34,0,0,0,0,0,35
35,0,0,0,0,0,35
36,0,0,0,0,0,35
37,0,0,0,0,0,35
38,0,0,0,0,0,35
39,0,0,0,0,0,35
40,0,0,0,0,0,35
41,0,0,0,0,0,35
42,0,0,0,0,0,35
43,0,0,0,0,0,35
44,0,0,0,0,0,35
45,0,0,0,0,0,35
46,0,0,0,0,0,35
47,0,0,0,0,0,35
48,0,0,0,0,0,35
49,0,0,0,0,0,35
50,0,0,0,0,0,35
51,0,0,0,0,0,35
52,0,0,0,0,0,35
53,0,0,0,0,0,35
54,0,0,0,0,0,35
55,0,0,0,0,0,35
56,5.25116,46.2871,684,284,123.766,35
57,0,0,0,0,0,35
58,0,0,0,0,0,35
59,0,0,0,0,0,35
60,0,0,0,0,0,35
61,0,0,0,0,0,35
62,0,0,0,0,0,35
63,0,0,0,0,0,35
64,0,0,0,0,0,35
65,3.66244,40.428,679,284,141.051,35
66,0.705972,42.1157,679,284,135.587,35
67,0.824104,43.7378,680,285,130.727,35
68,0.695986,47.3446,678,286,121.094,35
69,0.933093,41.6156,680,288,137.161,35
70,1.06354,49.0764,678,288,116.964,35
71,1.32479,49.1729,675,288,116.742,35
72,0.908176,42.5389,676,289,134.284,35
73,0.721762,35.5401,678,290,159.747,35
74,0.529192,31.14,679,291,181.5,35
75,1.19812,38.6691,678,290,147.243,35
76,0.672778,36.0053,674,291,157.753,35
77,1.71805,46.1343,679,290,124.162,35
78,0,0,0,0,0,35
79,0,0,0,0,0,35
80,3.26655,39.1148,673,286,145.623,35
81,0.838165,38.6038,673,284,147.484,35
82,0.260297,37.7655,672,287,150.645,35
83,0.506517,41.0662,675,287,138.933,35
84,0.887685,38.8549,678,286,146.563,35
85,0.559318,40.2885,675,288,141.523,35
86,0.962809,38.2443,671,289,148.823,35
87,0.462998,36.5727,672,288,155.388,35
88,0.552182,31.4492,674,289,179.777,35
89,0.379535,32.1387,675,289,176.049,35
90,1.20839,35.3055,676,288,160.772,35
91,0.469154,31.805,670,290,177.834,35
92,0.405886,31.6805,671,290,178.509,35
93,0.637703,35.4793,670,291,160.011,35
94,0.332738,35.6951,668,291,159.077,35
95,0.833561,36.1206,669,290,157.267,35
96,0.921543,35.2633,667,291,160.958,35
97,0.733355,37.3364,667,290,152.317,35
98,0.661587,31.0218,670,292,182.168,35
99,1.42391,37.6797,669,291,150.976,35
100,0.806496,41.0479,666,290,138.993,35
101,0,0,0,0,0,35
102,0,0,0,0,0,35
103,2.09691,31.0385,665,288,182.074,35
104,0.528763,32.1678,669,288,175.896,35
105,0.563236,35.7577,668,287,158.808,35
106,0.593766,35.2829,667,288,160.872,35
107,0.724602,29.3887,664,289,191.937,35
108,0.563685,32.7193,667,289,173.031,35
109,0.874333,30.956,667,288,182.542,35
110,0.772303,29.923,664,290,188.626,35
111,1.08239,26.8786,665,289,209.224,35
112,0.354936,27.3807,664,291,205.517,35
113,0.971929,30.7151,666,291,183.925,35
114,0.85611,28.68,665,291,196.517,35
115,0.39653,30.4533,665,291,185.452,35
116,1.72318,34.7992,662,291,163.031,35
117,0,0,0,0,0,35
118,0,0,0,0,0,35
119,0,0,0,0,0,35
120,0,0,0,0,0,35
121,0,0,0,0,0,35
122,0,0,0,0,0,35
123,0,0,0,0,0,35
124,0,0,0,0,0,35
125,4.52482,29.2198,662,296,193.009,35
126,0.588417,22.7772,661,297,245.51,35
127,0.738606,24.5782,662,297,228.111,35
128,0.841883,28.8336,661,297,195.506,35
129,1.13911,24.6702,662,297,227.289,35
130,1.24461,31.0356,664,297,182.09,35
131,1.16606,28.1986,662,296,199.756,35
132,1.40011,28.4838,662,295,197.824,35
133,1.48988,34.3114,659,294,165.269,35
134,1.03436,27.9558,663,292,201.432,35
135,0.694754,30.3107,662,292,186.295,35
136,0.990641,29.2201,662,293,193.007,35
137,1.26825,32.3964,661,293,174.697,35
138,0.848802,26.4346,662,294,212.618,35
139,1.33222,27.5925,664,295,203.993,35
140,1.01767,27.4445,666,295,205.056,35
141,0.768359,26.1865,666,296,214.563,35
142,1.34791,23.4326,664,296,238.874,35
143,0.778199,23.1691,666,297,241.498,35
144,1.06365,26.9852,670,296,208.426,35
145,0.864996,27.4032,666,298,205.355,35
146,0.6021,28.0128,667,297,201.036,35
147,0.759525,26.4637,668,298,212.392,35
148,0.879641,28.5508,669,298,197.376,35
149,0.448303,29.3443,671,297,192.218,35
150,0.587152,31.7292,669,297,178.244,35
151,0.60844,32.6967,669,298,173.146,35
152,0.521356,35.9046,669,297,158.18,35
153,0.818468,30.5094,663,296,185.123,35
154,1.11636,28.222,669,296,199.596,35
155,0.906434,28.3149,671,298,198.964,35
156,1.10456,24.2519,670,299,231.075,35
157,1.35861,25.5316,679,299,219.877,35
158,0.848077,24.3619,678,300,230.067,35
159,0.741052,25.4688,678,301,220.402,35
160,0.509843,24.7379,678,301,226.688,35
161,0.429296,24.9417,676,301,224.899,35
162,0.72118,26.45,679,302,212.498,35
163,0.123023,24.4276,681,300,229.469,35
164,0.749044,23.0953,684,301,242.243,35
165,0.790491,24.9135,684,301,225.145,35
166,0.752651,25.0441,683,300,224.01,35
167,0.162286,23.5797,680,300,237.435,35
168,0.323155,25.3252,685,299,221.608,35
169,1.12811,20.4885,681,299,271.953,35
170,0.632642,22.7853,686,299,245.425,35
171,1.8053,26.4086,684,299,212.82,35
172,0.68667,26.5989,680,299,211.349,35
173,1.53374,26.1768,678,299,214.64,35
174,1.30685,25.4256,677,300,220.763,35
175,0.334421,24.5113,679,300,228.712,35
176,1.02951,24.2039,682,302,231.517,35
177,0.798503,24.0475,682,302,232.971,35
178,1.04494,26.183,684,303,214.592,35
179,0.708997,24.5864,685,304,228.037,35
180,1.30694,27.4597,685,303,204.946,35
181,0.222502,27.5695,682,305,204.158,35
182,0.805874,25.7881,682,305,217.764,35
183,1.13372,24.533,682,304,228.517,35
184,0.966635,23.5903,686,304,237.331,35
185,1.30902,23.4164,683,302,239.034,35
186,1.40603,23.008,681,302,243.131,35
187,1.43903,21.729,679,302,256.941,35
188,1.65969,21.9574,679,300,254.358,35
189,2.27616,21.2205,685,300,262.885,35
190,1.9011,25.2023,681,298,222.652,35
191,0.898722,22.7955,677,299,245.32,35
192,0.783231,22.529,679,297,248.122,35
193,0.896784,21.5373,678,296,259.149,35
194,0.21486,22.834,682,295,244.92,35
195,0.503562,21.0109,681,294,265.418,35
196,1.24921,21.0191,681,294,265.318,35
197,0.830953,20.3173,683,297,274.166,35
198,1.26577,20.4818,682,297,272.039,35
199,0.873642,20.3577,679,299,273.641,35
200,0.502588,20.9983,680,299,265.572,35
201,0.159686,20.9966,683,299,265.594,35
202,0.638049,20.2491,684,299,275.058,35
203,0.376346,20.7261,682,299,268.941,35
204,0.624264,20.1316,684,299,276.608,35
205,0.313593,19.8031,683,299,281.039,35
206,2.21438,20.4637,681,299,272.271,35
207,0.544439,20.82,682,299,267.768,35
208,0.54034,20.2079,680,300,275.599,35
209,2.56501,20.5038,680,301,271.756,35
210,0.378517,20.1728,681,301,276.062,35
211,0.630029,20.2569,681,301,274.955,35
212,0.570583,20.3558,679,302,273.665,35
213,0.962061,21.2783,681,302,262.196,35
214,1.19891,19.4439,678,301,286.053,35
215,0.429497,19.5565,680,300,284.462,35
216,0.361533,19.3101,676,300,287.967,35
217,1.38693,18.3613,679,299,302.328,35
218,0.244773,18.1343,681,299,305.982,35
219,0.532651,18.25,682,300,304.109,35
220,0.619634,19.6971,680,300,282.5,35
221,0.61712,18.0554,679,300,307.274,35
222,0.76038,19.2063,681,299,289.47,35
223,0.732191,20.0472,677,300,277.732,35
224,0.703328,20.0377,677,301,277.86,35
225,0.46954,19.4252,671,301,286.318,35
226,1.12192,19.5588,673,302,284.429,35
227,0.670401,19.7462,670,303,281.822,35
228,0.816117,19.808,667,303,280.971,35
229,1.22454,19.6354,668,303,283.357,35
230,0.831198,20.6754,669,304,269.577,35
231,0.764782,21.3947,667,304,260.818,35
232,0.458942,20.6923,668,305,269.365,35
233,0.429313,20.9034,670,304,266.737,35
234,0.511911,19.8586,667,304,280.281,35
235,0.767564,19.0991,667,304,291.039,35
236,1.36092,20.1855,667,304,275.894,35
237,0.720941,22.1871,668,305,251.814,35
238,0.627129,21.8996,667,306,255.007,35
239,0.769992,20.8974,666,306,266.811,35
240,1.01839,19.5562,664,306,284.466,35
241,0.869563,19.1926,665,306,289.669,35
242,0.97734,18.6139,666,305,298.365,35
243,0.99156,18.5274,664,305,299.709,35
244,1.56275,18.2769,663,304,303.676,35
245,1.11264,18.8884,663,303,294.175,35
246,0.781073,18.7153,664,302,296.802,35
247,0.827798,17.5326,665,301,316.12,35
248,0.677889,17.7129,666,301,313.011,35
249,0.705306,17.4828,665,301,316.989,35
250,0.802915,16.8464,665,301,328.549,35
251,0.62138,17.1838,664,301,322.316,35
252,0.819058,18.1984,665,301,304.942,35
253,1.43774,18.5537,663,301,299.299,35
254,0.746725,18.2425,661,302,304.23,35
255,1.26178,18.4225,662,302,301.358,35
256,1.63163,17.8757,662,303,310.257,35
257,1.04215,17.887,660,305,310.068,35
258,0.968987,18.1013,658,304,306.521,35
259,1.29334,19.6346,657,304,283.368,35
260,1.11477,18.1524,655,305,305.687,35
261,1.30245,18.6656,653,303,297.566,35
262,1.09753,18.0167,655,303,307.912,35
263,1.28067,19.5866,652,303,284.039,35
264,1.28389,18.3173,651,302,303.029,35
265,1.26377,19.6215,653,302,283.551,35
266,1.52565,18.0439,649,302,307.464,35
267,1.15748,17.9445,648,302,309.107,35
268,1.43504,18.1121,647,302,306.345,35
269,1.35748,19.9657,646,303,278.828,35
270,1.41755,19.0652,644,303,291.539,35
271,1.59928,16.8401,642,304,328.667,35
272,1.49411,19.6788,641,303,282.753,35
273,1.59919,19.5717,641,303,284.248,35
274,1.86583,17.2741,637,302,320.688,35
275,1.51237,15.5182,635,303,355.674,35
276,1.90364,19.264,634,301,288.633,35
277,1.7977,18.7777,632,302,295.849,35
278,1.66876,20.3243,629,302,274.074,35
279,1.95067,19.5649,630,303,284.343,35
280,1.86853,18.9554,628,303,293.17,35
281,2.43555,32.5105,627,303,174.104,35
