frame_number,flow,bbox_height,center_x,center_y,depth,speed
0,0,0,0,0,0,45
1,0,97.0584,65,334,0,45
2,16.5113,92.0706,58,333,0,45
3,16.7837,100.386,53,335,0,45
4,16.7475,109.169,49,335,0,45
5,6.30921,34.2388,52,338,0,45
6,1.43156,28.8143,690,280,195.632,45
7,0.524025,35.1032,692,280,161.667,45
8,2.47198,27.5754,691,279,204.115,45
9,2.55674,27.734,697,280,202.988,45
10,0.729237,27.1654,692,285,207.09,45
11,0.54669,30.5234,690,287,185.041,45
12,1.52109,27.4451,689,288,205.052,45
13,1.95277,30.2253,694,285,186.803,45
14,0.701694,34.1399,695,281,166.072,45
15,2.03432,27.1537,694,281,207.177,45
16,1.89581,32.4614,703,280,174.359,45
17,2.01314,30.2357,696,278,186.741,45
18,1.08594,26.0245,700,277,215.854,45
19,0.627813,26.5697,701,274,211.574,45
20,0.535648,30.4097,698,276,185.709,45
21,0.224984,27.9124,698,277,201.735,45
22,0.370352,26.7537,700,275,210.168,45
23,0.29561,23.2126,703,275,241.061,45
24,1.38309,25.4381,700,275,220.658,45
25,0.298592,27.9432,705,277,201.52,45
26,1.05731,24.8982,706,277,225.278,45
27,1.24047,29.3955,701,278,191.895,45
28,0.520206,28.1309,698,279,200.221,45
29,0.805054,23.2119,704,278,241.068,45
30,0.126509,24.8462,708,276,225.734,45
31,1.52409,21.8569,708,278,255.489,45
32,1.52227,23.7286,711,275,235.995,45
33,0.604289,24.812,704,276,226.035,45
34,1.96694,25.5705,702,276,219.555,45
35,1.26428,26.1655,709,275,214.73,45
36,1.41053,25.7411,710,275,218.149,45
37,0.760307,26.5758,706,277,211.527,45
38,0.631062,26.6541,703,278,210.926,45
39,1.14797,22.2782,706,277,250.82,45
40,0.450138,22.1011,702,278,252.761,45
41,0.84156,26.7704,704,278,210.041,45
42,2.05919,27.429,703,278,205.168,45
43,0.530353,25.959,703,276,216.379,45
44,0.558746,28.5521,706,277,197.367,45
45,0.896053,23.916,708,277,234.209,45
46,0.950518,25.9077,709,274,216.794,45
47,1.22889,24.1258,713,273,232.241,45
48,0.803415,25.2149,712,273,222.544,45
49,0.642427,26.226,710,275,214.252,45
50,0.742801,26.0675,713,274,215.51,45
51,0.756263,27.0361,716,274,208.047,45
52,2.44024,27.6057,715,273,203.899,45
53,1.42022,24.0269,710,278,233.164,45
54,1.8806,25.5352,708,279,219.847,45
55,2.11248,24.2416,712,278,231.17,45
56,0.678958,22.8211,707,283,245.054,45
57,0.860342,23.4844,709,284,238.365,45
58,1.55184,22.4663,707,285,248.791,45
59,1.28264,22.6609,705,286,246.727,45
60,1.36886,21.7626,705,285,256.558,45
61,0.617572,25.4859,711,284,220.258,45
62,0.200625,23.4216,709,283,238.982,45
63,0.336339,23.5679,710,283,237.55,45
64,0.796788,24.4091,704,285,229.637,45
65,0.586503,22.4663,710,283,248.791,45
66,0.41222,24.8615,710,283,225.6,45
67,0.875304,24.5619,710,284,228.257,45
68,1.1993,23.5777,716,280,237.454,45
69,1.4628,23.0778,715,278,242.42,45
70,0.94673,24.7258,712,281,226.795,45
71,0.234202,24.4523,713,281,229.245,45
72,0.440959,23.6339,712,282,236.908,45
73,0.42535,23.2838,713,282,240.349,45
74,0.208659,23.5562,710,283,237.663,45
75,0.193937,23.6299,712,283,236.948,45
76,1.20335,21.8852,711,283,255.169,45
77,0.263148,23.4623,711,283,238.582,45
78,0.169371,23.2954,709,283,240.233,45
79,0.856116,23.4486,709,283,238.717,45
80,1.7172,24.0349,711,279,233.09,45
81,0.453837,23.1686,709,282,241.503,45
82,0.735044,23.9637,710,281,233.758,45
83,1.21761,23.655,713,280,236.704,45
84,0.147156,22.6131,712,280,247.231,45
85,1.32255,23.5782,712,281,237.449,45
86,1.85981,22.9902,707,284,243.313,45
87,0.250721,23.4056,709,285,239.14,45
88,0.491066,21.5174,705,286,259.381,45
89,2.66516,25.0765,703,286,223.731,45
90,1.57197,24.2281,705,287,231.294,45
91,1.31694,24.3741,708,290,229.956,45
92,1.27151,24.7135,704,292,226.904,45
93,1.23737,23.4723,705,293,238.484,45
94,0.457609,24.3802,754,292,229.899,45
95,0.586506,24.5288,755,293,228.554,45
96,0.85067,24.0182,755,292,233.246,45
97,0.751023,22.7754,758,291,245.529,45
98,0.393119,22.7795,756,292,245.486,45
99,0.981775,23.4773,756,294,238.435,45
100,1.68958,22.7852,759,294,245.427,45
101,0.633253,22.4519,704,293,248.945,45
102,1.34171,22.0266,760,290,253.587,45
103,1.53177,22.9376,761,288,243.852,45
104,0.60372,21.7795,761,288,256.365,45
105,1.97318,20.4302,761,286,272.702,45
106,0.522552,20.5169,764,287,271.589,45
107,0.188868,19.3932,766,288,286.775,45
108,1.27101,18.404,766,289,301.65,45
109,0.969707,18.7593,774,289,296.129,45
110,0.874773,22.149,771,291,252.233,45
111,0.719305,21.1193,769,292,264.102,45
112,0.923166,18.4581,774,293,300.796,45
113,0.835451,17.384,776,292,318.73,45
114,0.670053,19.0435,775,293,291.86,45
115,1.01618,18.0665,770,293,307.091,45
116,0.603684,19.0187,777,293,292.227,45
117,1.0739,19.7192,774,293,282.193,45
118,0.673393,17.8376,777,291,310.898,45
119,0.714662,18.3482,773,293,302.536,45
120,1.0815,19.2456,774,294,288.898,45
