frame_number,flow,bbox_height,center_x,center_y,depth,speed
210,7.01984,52.1939,478,327,110.209,55
211,7.92879,52.5949,472,328,109.397,55
212,7.41594,49.9182,465,329,115.058,55
213,8.0335,52.2356,457,329,110.124,55
214,8.4986,55.4611,448,329,103.931,55
215,8.86574,56.0991,437,330,102.79,55
216,8.83576,58.5921,431,328,98.5617,55
217,9.42479,58.6923,422,330,98.3993,55
218,10.1848,58.1923,415,332,99.2158,55
219,10.5479,60.773,406,330,95.1432,55
220,10.5991,57.2522,388,332,100.789,55
221,11.7163,58.9193,378,332,98.0331,55
222,12.0865,61.9981,371,333,93.3265,55
223,12.8958,69.8069,363,334,83.2224,55
224,13.6515,75.0026,366,332,77.6469,55
225,14.1049,75.4723,358,335,77.1801,55
226,14.9864,76.0733,344,339,76.591,55
227,16.2384,77.8553,331,338,74.897,55
228,17.5185,78.2374,315,342,74.5437,55
229,18.3184,78.6723,300,344,74.1456,55
230,19.618,80.6564,282,347,72.383,55
231,21.4001,82.1021,264,350,71.1515,55
232,22.4982,86.5956,248,355,67.582,55
233,24.3156,91.5392,232,359,64.0532,55
234,25.591,130.013,218,363,45.6407,55
235,28.9405,135.15,177,368,43.9639,55
236,30.8695,128.436,161,367,46.1819,55
237,32.1341,125.94,145,366,47.0656,55
238,35.0768,124.536,120,370,47.5781,55
239,33.262,127.567,103,375,46.4856,55
240,0.962355,116.77,95,380,50.6311,55
241,6.91463,117.298,80,382,50.411,55
242,20.0237,110.635,64,379,53.3405,55
243,40.7058,89.435,50,375,65.5084,55
244,19.2027,14.849,49,369,371.146,55
245,2.10217,10.7453,1030,284,507.266,55
246,2.21052,12.152,1020,290,450.429,55
247,2.97775,12.4821,1022,293,438.917,55
248,2.97792,37.832,1018,295,150.389,55
249,4.99067,36.3987,295,323,156.106,55
