1.22081,42.1157,679,284,135.587,35
1.45614,43.7378,680,285,130.727,35
0.510025,47.3446,678,286,121.094,35
0.506697,41.6156,680,288,137.161,35
0.543026,49.0764,678,288,116.964,35
0.665546,49.1729,675,288,116.742,35
0.796112,42.5389,676,289,134.284,35
0.744323,35.5401,678,290,159.747,35
0.543313,31.14,679,291,181.5,35
0.416985,38.6691,678,290,147.243,35
0.575771,36.0053,674,291,157.753,35
0.623633,46.1343,679,290,124.162,35
1.08885,38.6038,673,284,147.484,35
1.36824,37.7655,672,287,150.645,35
0.366154,41.0662,675,287,138.933,35
0.255605,38.8549,678,286,146.563,35
0.464734,40.2885,675,288,141.523,35
0.482334,38.2443,671,289,148.823,35
0.507376,36.5727,672,288,155.388,35
0.475269,31.4492,674,289,179.777,35
0.338394,32.1387,675,289,176.049,35
0.310572,35.3055,676,288,160.772,35
0.529309,31.805,670,290,177.834,35
0.559182,31.6805,671,290,178.509,35
0.29168,35.4793,670,291,160.011,35
0.347863,35.6951,668,291,159.077,35
0.32348,36.1206,669,290,157.267,35
0.388766,35.2633,667,291,160.958,35
0.585035,37.3364,667,290,152.317,35
0.551633,31.0218,670,292,182.168,35
0.464981,37.6797,669,291,150.976,35
0.695165,41.0479,666,290,138.993,35
0.698971,32.1678,669,288,175.896,35
0.875226,35.7577,668,287,158.808,35
0.363999,35.2829,667,288,160.872,35
0.385667,29.3887,664,289,191.937,35
0.439456,32.7193,667,289,173.031,35
0.429429,30.956,667,288,182.542,35
0.47934,29.923,664,290,188.626,35
0.548879,26.8786,665,289,209.224,35
0.618233,27.3807,664,291,205.517,35
0.47911,30.7151,666,291,183.925,35
0.442288,28.68,665,291,196.517,35
0.609347,30.4533,665,291,185.452,35
0.417547,34.7992,662,291,163.031,35
0,29.2198,662,296,193.009,35
1.50827,22.7772,661,297,245.51,35
1.70441,24.5782,662,297,228.111,35
0.442341,28.8336,661,297,195.506,35
0.52683,24.6702,662,297,227.289,35
0.660332,31.0356,664,297,182.09,35
0.794574,28.1986,662,296,199.756,35
0.803557,28.4838,662,295,197.824,35
0.855392,34.3114,659,294,165.269,35
0.96333,27.9558,663,292,201.432,35
0.841412,30.3107,662,292,186.295,35
0.576372,29.2201,662,293,193.007,35
0.561798,32.3964,661,293,174.697,35
0.752964,26.4346,662,294,212.618,35
0.705685,27.5925,664,295,203.993,35
0.727008,27.4445,666,295,205.056,35
0.783298,26.1865,666,296,214.563,35
0.595343,23.4326,664,296,238.874,35
0.705423,23.1691,666,297,241.498,35
0.708703,26.9852,670,296,208.426,35
0.613951,27.4032,666,298,205.355,35
0.642884,28.0128,667,297,201.036,35
0.489032,26.4637,668,298,212.392,35
0.453875,28.5508,669,298,197.376,35
0.546389,29.3443,671,297,192.218,35
0.442648,31.7292,669,297,178.244,35
0.345152,32.6967,669,298,173.146,35
0.39853,35.9046,669,297,158.18,35
0.376599,30.5094,663,296,185.123,35
0.446608,28.222,669,296,199.596,35
