0.599218,30.6512,675,299,184.296,25
1.13419,32.45,676,295,174.418,25
1.27262,31.5947,677,295,178.977,25
0.38716,30.7101,672,296,183.954,25
0.294485,32.2325,676,297,175.554,25
0.186778,29.9135,673,296,188.684,25
0.482504,34.8348,672,297,162.87,25
0.73001,31.5481,675,296,179.232,25
0.777215,31.4197,674,297,179.94,25
0.680439,30.173,677,298,187.116,25
0.525459,31.0276,675,298,182.136,25
0.301808,31.6706,676,298,178.562,25
0.306847,31.5216,673,298,179.378,25
0.16903,31.1646,677,299,181.362,25
0.368495,32.9483,674,299,171.869,25
0.482735,31.8151,675,299,177.779,25
0.324379,30.7342,677,299,183.815,25
0.101886,32.8612,677,299,172.309,25
0.285273,33.8427,678,299,167.48,25
0.276649,32.8342,677,299,172.446,25
0.234714,32.8884,677,299,172.172,25
0.321536,33.4292,676,298,169.481,25
0.282215,31.7218,676,298,178.284,25
0.35954,32.0574,677,299,176.481,25
0.380792,28.3167,677,299,198.952,25
0.302991,30.9116,676,299,182.796,25
0.438527,29.9761,676,300,188.303,25
0.544747,27.2557,678,299,206.428,25
0.589081,31.2572,679,300,180.843,25
0.763904,24.6591,679,300,227.388,25
0.673638,26.4103,680,301,212.807,25
0.52518,26.736,681,302,210.302,25
0.433491,24.9804,680,302,224.562,25
0.419876,26.8637,681,302,209.337,25
0.348911,24.2435,679,302,231.152,25
0.276496,22.586,683,302,247.517,25
0.241657,25.5648,683,302,219.601,25
0.217802,24.4873,679,302,228.929,25
0.243909,25.1453,678,302,223.139,25
0.331327,26.5738,679,302,211.542,25
0.430349,26.4329,678,302,212.631,25
0.564328,27.5988,681,300,203.948,25
0.638449,28.3369,682,301,198.815,25
0.343291,28.4232,682,301,198.232,25
0.0977338,28.0859,683,301,200.531,25
0.194563,29.5142,684,300,191.149,25
0.258061,26.9791,684,300,208.472,25
0.203563,25.2356,686,300,222.368,25
0.312439,24.2644,684,300,230.959,25
0.60918,25.8927,682,301,216.915,25
0.91378,24.9717,683,301,224.638,25
0.762999,30.3631,682,301,185.984,25
0.690958,29.8561,680,300,189.034,25
1.05298,28.3413,683,302,198.785,25
0.802698,31.6358,683,302,178.752,25
0.41848,30.0586,686,300,187.804,25
0.294928,29.7,686,302,189.994,25
0.176754,26.645,685,302,210.996,25
0.47117,27.0795,682,302,207.725,25
0.527054,25.253,685,302,222.22,25
0.397046,27.4493,686,303,205.021,25
0.58377,25.4209,686,302,220.802,25
0.848839,25.0757,682,304,223.738,25
0.690596,29.6986,686,304,190.002,25
0.745234,28.0786,683,304,200.581,25
0.735731,28.3731,684,305,198.57,25
0.269989,29.4359,684,305,191.64,25
0.205262,25.4773,682,305,220.33,25
0.349428,26.2983,684,304,213.682,25
0.481376,25.4126,686,304,220.872,25
0.508315,23.7587,685,303,235.707,25
0.62658,24.1089,684,302,232.398,25
0.930655,23.3554,683,303,239.637,25
0.73486,21.5761,684,302,258.7,25
0.614196,22.2205,686,302,251.449,25
0.768003,21.518,685,301,259.374,25
0.687976,22.8522,685,303,244.731,25
0.741598,22.0606,685,301,253.21,25
0.776866,21.0977,687,301,264.363,25
0.728459,22.7023,687,299,246.293,25
0.581396,22.8262,688,299,245.001,25
0.5702,21.6063,687,297,258.351,25
0.500014,21.7072,686,297,257.19,25
0.271284,22.0818,684,297,252.975,25
0.34207,22.3204,687,297,250.361,25
0.475327,23.307,687,296,240.117,25
0.55125,22.9891,682,299,243.324,25
0.846799,21.2137,685,300,262.968,25
