0.127371,39.5539,528,319,25
0.089467,39.0717,529,319,25
0.135383,39.644,530,319,25
0.150357,38.7946,530,319,25
0.0993018,40.42,531,320,25
0.142168,40.4999,526,321,25
0.153649,41.5252,527,320,25
0.0916072,40.2883,528,321,25
0.104067,40.1057,530,320,25
0.12388,40.3347,533,320,25
0.0910396,39.9403,533,320,25
0.166265,38.7811,533,320,25
0.29952,39.3714,532,320,25
0.306146,39.1251,532,320,25
0.277091,38.8051,532,319,25
0.261894,38.3876,532,319,25
0.253351,37.6359,533,319,25
0.330789,36.5366,533,318,25
0.458931,38.7807,532,319,25
0.49588,40.4416,534,319,25
0.520398,40.2526,533,319,25
0.589815,40.2951,530,319,25
0.5585,39.3991,529,320,25
0.407362,40.1672,531,320,25
0.257917,40.1558,530,320,25
0.199597,39.3013,529,320,25
0.202877,40.4102,530,320,25
0.131943,39.7245,532,320,25
0.0651096,39.6747,533,320,25
0.104255,40.1488,535,319,25
0.140828,37.6324,537,320,25
0.177924,36.8875,535,319,25
0.201646,37.6915,535,319,25
0.11567,37.5458,534,319,25
0.0965521,39.1422,534,319,25
0.179195,38.376,535,319,25
0.184182,39.3395,536,319,25
0.204618,38.137,536,319,25
0.263101,38.1697,535,319,25
0.234257,38.3058,536,319,25
0.198691,38.6595,537,318,25
0.221772,38.6189,536,318,25
0.306622,38.8191,534,318,25
0.435594,38.2426,531,318,25
0.454593,37.5099,531,318,25
0.398689,37.2194,531,319,25
0.285849,36.8719,529,319,25
0.168829,38.4918,531,318,25
0.235234,38.1642,533,319,25
0.360291,38.4534,533,319,25
0.381025,39.9228,532,319,25
0.314292,39.1609,529,319,25
0.261056,38.7231,530,319,25
0.227832,39.0154,530,319,25
0.204578,39.511,531,319,25
0.172165,38.5818,532,319,25
0.185177,39.5385,532,318,25
0.21858,39.3695,533,318,25
0.222168,40.6277,532,318,25
0.291496,38.6033,532,318,25
0.254262,38.3086,531,318,25
0.174661,39.6691,530,318,25
0.232757,39.1034,530,318,25
0.331902,38.3911,527,318,25
0.397329,38.1426,526,319,25
0.438645,37.4323,526,319,25
0.444759,38.1677,525,319,25
0.430299,37.6055,525,319,25
0.440632,37.7664,525,319,25
0.525151,38.4507,524,319,25
0.62416,40.0867,524,320,25
0.59956,41.4755,524,320,25
0.530427,41.9225,523,320,25
0.553763,41.6649,522,321,25
0.523215,43.0244,525,321,25
0.42574,41.4379,523,321,25
0.426615,40.9564,524,321,25
0.43536,39.9543,522,321,25
0.461985,40.637,522,321,25
0.485775,41.6812,520,322,25
0.431646,40.5066,519,321,25
0.375752,40.1501,518,321,25
0.349847,40.9887,518,320,25
0.370674,39.7197,516,320,25
0.355913,39.413,515,320,25
0.310955,41.0321,516,321,25
0.324858,41.4581,516,321,25
0.368808,40.9947,516,322,25
0.391623,42.8878,517,321,25
0.38316,44.3587,517,321,25
0.362666,44.8099,519,322,25
0.319305,42.7216,517,322,25
0.273585,42.3492,516,322,25
0.329824,43.9193,515,321,25
0.426229,43.6745,515,322,25
0.426463,42.7992,516,322,25
0.37332,45.0599,516,322,25
0.36291,44.8114,516,322,25
0.549931,44.5118,515,321,25
0.685677,42.7808,512,322,25
0.727647,42.9094,512,322,25
0.73907,43.7546,508,322,25
0.850076,43.3318,506,323,25
1.02293,43.6124,505,323,25
0.927352,44.3134,503,323,25
0.714937,43.5432,502,323,25
0.508252,42.4026,502,323,25
0.40704,42.6214,502,323,25
0.493215,43.6995,502,323,25
0.559361,44.5072,502,323,25
0.651282,43.7617,500,322,25
0.893097,45.7854,497,323,25
1.09578,43.5748,493,323,25
1.24949,44.2395,490,323,25
1.24426,45.4483,489,323,25
1.08099,45.5273,489,323,25
1.03809,46.3352,488,323,25
1.10261,45.9726,487,323,25
1.02872,46.4364,487,322,25
0.90039,46.5171,487,323,25
0.903536,43.1859,487,323,25
1.03196,43.9662,483,324,25
1.13719,43.0243,483,324,25
1.15459,45.3659,481,324,25
1.11201,42.7423,482,323,25
1.1265,43.2918,479,324,25
1.22569,44.7342,478,324,25
1.26662,46.2507,478,325,25
1.10917,41.9422,475,325,25
0.794862,43.467,473,326,25
0.657304,45.5757,472,326,25
0.836426,46.1563,472,325,25
1.07426,45.3874,470,325,25
1.02701,45.6927,468,326,25
0.87835,45.9965,465,326,25
0.891288,46.3275,466,326,25
0.896882,47.1312,465,326,25
0.872445,47.1603,464,326,25
0.83046,47.93,463,325,25
0.943091,47.9197,461,325,25
1.24113,49.5572,459,325,25
1.25071,48.9829,458,325,25
1.02887,50.1818,456,326,25
0.873294,48.7902,455,326,25
0.8639,50.3363,451,326,25
0.944849,49.6301,451,325,25
0.884323,49.7289,450,325,25
0.642256,49.8952,449,324,25
0.676211,50.8193,447,325,25
1.07591,49.6071,447,325,25
1.46415,50.751,445,325,25
1.54458,49.8265,444,325,25
1.32,53.0278,441,325,25
1.30765,50.7031,438,325,25
1.57393,52.4753,436,325,25
1.64675,51.3476,434,325,25
1.50041,52.7119,432,326,25
1.42189,53.7805,430,326,25
1.52187,53.1082,428,327,25
1.77098,54.1682,428,326,25
1.89589,52.9666,425,327,25
1.90452,53.3369,421,327,25
2.0673,51.3652,418,327,25
2.31787,51.2218,415,328,25
2.46015,53.2403,409,329,25
2.45378,53.7222,407,328,25
2.2297,53.5817,405,327,25
2.1066,54.8098,403,327,25
2.17022,55.7578,400,327,25
2.15663,55.3255,396,329,25
2.17795,54.9119,392,329,25
2.26641,55.546,389,330,25
2.43892,54.9663,388,331,25
2.50911,55.2904,384,331,25
2.44714,55.8271,377,331,25
2.45897,56.6758,373,332,25
2.51782,57.5499,370,332,25
2.49455,73.5019,368,333,25
2.53649,74.0576,368,335,25
2.72529,75.0708,368,335,25
2.7473,75.5698,366,335,25
2.57745,76.8251,364,335,25
2.47235,77.8878,361,335,25
2.61657,79.5961,357,335,25
3.07452,82.39,352,334,25
3.35631,83.7954,346,336,25
3.41711,83.4256,340,338,25
3.52067,84.145,334,338,25
3.57179,84.2365,328,338,25
3.42864,85.343,320,338,25
3.29599,86.6559,315,338,25
3.14832,88.9339,312,338,25
3.1486,88.2034,308,337,25
3.39554,87.7786,304,339,25
3.66215,88.0625,298,340,25
4.06943,88.9881,292,341,25
4.31676,89.7602,287,342,25
4.55934,89.4651,283,342,25
4.78487,91.5119,275,342,25
4.80216,91.5924,263,344,25
4.70876,93.7906,253,343,25
4.68714,92.4753,247,343,25
4.72936,93.9254,244,343,25
4.74629,92.4341,240,342,25
4.85995,94.2142,236,343,25
5.08447,93.7853,232,344,25
5.37088,92.9415,222,346,25
5.67154,97.2649,214,347,25
5.97346,100.479,206,347,25
6.17251,107.465,200,349,25
6.26896,124.354,195,349,25
6.32102,125.625,169,347,25
6.52252,127.441,165,348,25
6.86222,128.096,160,349,25
7.06134,126.082,152,349,25
7.16352,126.424,142,350,25
7.48012,124.219,136,352,25
7.9366,124.845,129,353,25
8.18248,123.116,125,354,25
8.25139,124.913,117,355,25
8.42521,126.293,111,357,25
8.81121,125.235,102,358,25
9.14798,129.27,97,356,25
9.04213,134.358,89,360,25
9.06417,143.017,80,363,25
9.62629,136.82,75,365,25
9.82287,131.851,75,366,25
9.92029,133.176,75,365,25
9.69591,124.646,65,365,25
9.37965,118.931,64,364,25
9.79396,113.835,59,366,25
10.1273,98.2034,53,363,25
10.1798,49.2841,47,363,25
10.138,46.1028,1007,342,25
5.20682,45.715,1008,341,25
0.238172,46.4672,1009,340,25
0.19173,46.0895,1010,340,25
0.219659,53.1968,1020,343,35
0.272207,54.1296,1020,343,35
0.500589,46.1428,1017,343,35
0.482362,46.6372,524,323,35
0.270922,44.2895,522,323,35
0.171543,45.6797,526,322,35
0.201266,53.4515,525,322,35
0.330721,47.3854,1014,343,35
0.292762,52.8188,524,323,35
0.145503,47.4259,1015,343,35
0.11266,46.5635,524,323,35
0.158665,46.7197,524,323,35
0.263054,47.0224,525,323,35
0.201235,41.318,526,323,35
0.170936,45.6784,248,275,35
0.32204,47.3903,525,323,35
0.254837,46.077,523,323,35
0.0843536,44.9222,524,323,35
0.135243,44.4873,524,322,35
0.312142,46.3834,529,321,35
0.248734,46.6689,529,321,35
0.118345,45.0005,530,321,35
0.215835,44.3458,531,321,35
0.387938,44.6985,525,324,35
0.505302,45.4662,521,324,35
0.470023,47.1994,527,324,35
0.307781,46.8859,526,324,35
0.210878,46.1134,527,324,35
0.21082,47.486,527,324,35
0.208194,46.2064,525,325,35
0.126196,45.4476,529,324,35
0.0825778,45.0456,529,323,35
0.116146,46.3413,529,324,35
0.131686,46.3127,533,323,35
0.242431,45.4392,534,322,35
0.353417,45.7382,534,322,35
0.366182,46.8535,535,321,35
0.22606,43.9218,534,322,35
0.077637,43.0433,535,322,35
0.0778389,42.7062,533,323,35
0.0654037,45.4922,531,324,35
0.106054,42.6322,531,324,35
0.200422,43.8565,532,323,35
0.274869,42.5636,533,324,35
0.325045,42.7618,534,324,35
0.310274,46.8635,536,323,35
0.180638,46.0164,538,323,35
0.0713245,44.0042,537,323,35
0.0413768,42.9638,537,323,35
0.0987941,43.3376,536,324,35
0.241949,42.0176,537,323,35
0.419101,45.6804,540,323,35
0.642144,45.4883,536,324,35
0.800873,48.0217,538,322,35
0.866222,46.983,539,322,35
0.799933,47.4182,540,322,35
0.647839,42.0016,540,322,35
0.562811,44.9164,256,276,35
0.321893,41.5082,541,322,35
0.38014,45.9008,256,276,35
0.361078,43.0215,539,322,35
0.415203,41.9583,539,322,35
0.947654,39.2429,537,321,35
1.25352,37.0116,541,321,35
1.28376,38.1559,538,320,35
1.13188,38.633,535,320,35
1.04286,41.693,535,320,35
1.08089,40.3656,532,321,35
1.23696,40.2516,529,321,35
1.20849,41.0135,527,320,35
1.0464,43.2574,529,320,35
0.946281,40.8985,530,321,35
0.887226,43.6256,528,321,35
0.702812,41.8807,529,322,35
0.479658,42.6404,527,322,35
0.502976,42.2347,525,322,35
0.611776,40.325,525,321,35
0.799224,41.5283,524,321,35
0.882962,39.9091,522,321,35
0.757736,41.7769,522,321,35
0.635891,40.4781,521,322,35
0.498339,41.9452,523,322,35
0.337459,42.8827,522,322,35
0.375097,43.3866,522,322,35
0.674668,41.0514,524,322,35
0.917409,42.2087,522,322,35
1.00913,40.7987,522,322,35
1.00911,41.1046,521,321,35
1.05173,41.4216,520,322,35
1.18405,42.688,514,323,35
1.09238,43.3003,513,323,35
0.773967,40.4855,515,322,35
0.574687,40.1265,513,322,35
0.619721,40.5474,510,322,35
0.744235,40.5323,507,323,35
0.778153,42.3252,505,324,35
0.796343,42.2265,504,324,35
0.920209,44.5211,503,324,35
0.945224,44.5817,504,324,35
0.833827,43.527,500,324,35
0.998644,42.4521,499,324,35
1.30606,43.1485,496,323,35
1.45401,43.0644,494,325,35
1.32563,43.1997,494,324,35
1.14375,41.4424,493,323,35
1.25543,43.1576,491,323,35
1.59831,40.4236,488,324,35
1.87697,39.8619,483,323,35
2.02768,41.0811,483,323,35
2.06871,44.1794,480,324,35
1.96943,43.1611,478,325,35
1.84855,40.6678,475,325,35
1.74237,44.0885,475,324,35
1.51468,45.9414,473,324,35
1.38734,46.1506,473,325,35
1.47397,45.7844,471,325,35
1.4794,45.582,466,325,35
1.51737,45.1182,467,326,35
1.65193,43.3889,463,327,35
1.93487,42.4276,457,326,35
2.27703,43.0651,450,326,35
2.47611,44.6445,448,326,35
2.41429,42.452,445,326,35
2.21427,42.6756,443,326,35
2.14064,42.0892,441,327,35
2.01167,45.6709,438,326,35
1.64401,44.348,433,326,35
1.33131,44.9485,434,327,35
1.4968,45.3974,430,326,35
2.11004,46.5134,429,326,35
2.84037,48.5943,425,327,35
3.25191,49.4086,417,329,35
3.11209,50.0229,413,329,35
2.97891,48.5224,411,329,35
3.428,49.9659,404,330,35
3.86164,48.8118,400,332,35
3.56582,49.9727,395,331,35
2.75579,49.2152,392,331,35
2.48272,50.2171,391,332,35
2.65974,51.662,384,331,35
2.58538,50.1624,377,334,35
2.11155,51.9217,374,333,35
1.14188,52.2597,375,334,35
0.868314,53.3535,378,333,35
1.84449,54.331,372,333,35
3.14659,64.2055,370,335,35
3.59431,65.3636,360,337,35
3.44628,66.6801,359,337,35
3.82508,73.4206,356,337,35
4.64606,74.5331,354,337,35
5.12236,77.2426,344,337,35
5.05861,77.271,338,337,35
4.82213,79.8381,329,336,35
4.73967,80.0948,318,337,35
5.04342,78.5433,312,337,35
5.19822,79.7099,305,337,35
4.95535,79.8196,300,339,35
4.7222,82.7837,294,341,35
5.04628,81.6479,289,340,35
5.7394,82.8904,279,342,35
6.34143,83.8914,266,343,35
6.67783,83.6577,252,344,35
6.98771,84.4652,246,343,35
7.32062,82.4551,239,345,35
7.41514,85.1254,230,345,35
7.34828,88.7993,220,347,35
7.41686,91.5521,210,348,35
7.93358,100.375,201,349,35
8.74175,120.465,194,351,35
9.31754,118.66,165,349,35
9.6418,116.177,154,350,35
10.111,116.112,140,351,35
10.7812,112.437,129,353,35
11.465,111.584,116,355,35
11.8892,115.456,112,358,35
12.1445,115.663,108,358,35
12.2861,112.455,98,356,35
12.3713,117.63,84,359,35
12.2684,116.544,76,362,35
12.3942,112.794,72,363,35
12.5834,112.471,72,364,35
12.2818,106.666,62,363,35
12.5734,96.1606,58,364,35
13.4601,46.4221,48,364,35
14.0339,42.9677,1014,344,35
7.23934,44.0284,1015,344,35
0.341293,44.9047,1013,342,35
0.399892,43.6924,1012,342,35
0.24233,40.9602,601,303,45
0.323926,41.9296,600,304,45
0.258722,40.3377,598,303,45
0.238208,45.0256,598,305,45
0.643248,43.1935,595,304,45
0.945788,59.7211,597,305,45
0.739592,57.4415,1042,338,45
0.440063,55.558,1039,338,45
0.389056,56.3798,1037,338,45
0.351374,41.371,1037,338,45
0.593945,39.1824,595,305,45
1.01391,59.1963,600,303,45
0.805481,44.4939,1039,337,45
0.42025,58.2413,598,303,45
0.242811,58.1878,1037,337,45
0.144792,58.1485,1039,338,45
0.23977,59.0924,1040,338,45
0.62418,54.8233,1039,338,45
0.893544,42.9622,1033,338,45
0.616188,56.065,591,307,45
0.19791,43.4868,1035,338,45
0.0769092,40.6805,593,306,45
0.157047,58.0712,595,306,45
0.150783,56.4885,1036,338,45
0.402077,42.7498,1037,338,45
0.662132,42.6779,599,306,45
0.412479,59.132,597,305,45
0.45966,40.1451,1037,338,45
0.531238,42.9695,598,306,45
0.401973,38.9742,596,305,45
0.514506,37.4527,596,305,45
0.479018,40.4214,596,307,45
0.299795,42.1893,596,305,45
0.270593,42.6569,596,306,45
0.274061,40.8835,598,306,45
0.337886,42.5353,598,306,45
0.297471,43.8323,596,313,45
0.198101,45.5,597,313,45
0.437166,43.6588,593,314,45
0.756376,39.062,594,313,45
0.941312,40.9302,597,307,45
0.736772,41.5328,593,312,45
0.374528,39.5301,591,312,45
0.249268,41.0423,596,308,45
0.296825,41.6255,594,312,45
0.242204,40.8522,593,312,45
0.114271,41.9038,593,313,45
0.200085,42.1916,592,313,45
0.536758,41.7244,591,312,45
0.814796,41.1792,591,312,45
0.741649,40.8759,591,312,45
0.645622,42.4027,591,307,45
0.666226,40.3596,587,312,45
0.800555,41.2057,593,307,45
0.831376,40.9338,587,312,45
0.560872,39.3587,590,312,45
0.291947,40.5006,591,308,45
0.277165,39.6611,588,312,45
0.351994,37.1442,584,312,45
0.376129,38.1334,587,311,45
0.473907,38.8908,586,311,45
0.615538,37.8866,589,309,45
0.877652,38.6185,586,311,45
1.13406,37.8446,582,311,45
0.954733,37.6378,581,311,45
0.611811,37.5567,579,311,45
0.503285,36.7568,578,311,45
0.552572,37.1579,577,311,45
0.619275,36.8156,575,311,45
0.605301,36.8053,577,311,45
0.616237,37.7704,576,312,45
0.775677,37.689,574,311,45
0.944176,39.2769,573,311,45
1.02364,38.3262,574,311,45
1.03088,37.2505,572,311,45
0.943758,38.8334,570,311,45
0.902537,38.0076,570,311,45
0.904265,39.7831,568,311,45
0.950702,40.1267,566,311,45
0.998498,40.0776,566,311,45
1.03819,38.9893,564,311,45
1.25214,40.1685,563,312,45
1.45436,40.9882,563,312,45
1.39818,39.5841,563,312,45
1.27907,40.6794,560,312,45
1.43561,41.2836,557,313,45
1.56798,52.6006,554,313,45
1.58488,53.6629,549,320,45
1.60411,53.5791,548,320,45
1.49266,53.1,549,319,45
1.48118,52.7895,549,319,45
1.5922,53.0758,546,318,45
1.57688,52.9948,545,318,45
1.49993,54.0312,544,319,45
1.44477,53.028,539,317,45
1.61358,51.7298,537,318,45
1.91098,53.2094,533,317,45
1.88128,52.7208,529,316,45
1.76499,52.6176,529,317,45
1.85154,52.481,529,317,45
2.11127,52.9186,525,318,45
2.34536,53.9687,522,318,45
2.41122,54.4615,520,319,45
2.40684,54.2853,516,319,45
2.52152,54.4221,512,320,45
2.57185,54.389,506,321,45
2.52319,55.9224,500,320,45
2.49502,55.4814,497,321,45
2.69096,55.8737,492,321,45
3.07442,54.6821,488,321,45
3.2929,54.8134,483,321,45
3.26523,54.5203,480,322,45
3.24591,54.9002,475,323,45
3.45217,55.5958,471,323,45
3.6837,54.4763,465,324,45
3.77801,57.412,457,324,45
3.7015,58.955,453,325,45
3.73669,60.5631,448,323,45
3.88096,62.7019,441,324,45
4.07375,63.2656,434,324,45
4.28051,63.4105,430,324,45
4.49681,66.0883,425,325,45
4.80785,64.533,416,326,45
5.08332,64.961,405,327,45
5.31269,68.7386,398,326,45
5.53633,68.0564,389,326,45
5.77468,71.7741,383,328,45
6.00069,73.7283,370,329,45
6.13587,86.2655,363,330,45
6.28016,92.0726,372,334,45
6.31391,94.869,364,333,45
6.47992,97.743,355,333,45
6.86105,98.9493,344,334,45
7.32982,102.463,332,335,45
7.93266,103.812,319,336,45
8.58734,107.525,304,336,45
9.12438,107.033,293,338,45
9.3739,105.833,281,338,45
9.7925,105.774,266,341,45
10.511,108.89,252,343,45
11.3159,107.544,237,344,45
11.9505,114.114,226,344,45
12.5608,126.732,213,347,45
13.3795,153.391,196,350,45
14.3126,154.815,160,351,45
15.6991,158.303,147,353,45
16.9466,160.145,141,354,45
17.5791,157.892,133,356,45
18.2069,165.996,117,358,45
19.1323,168.898,103,362,45
19.2283,171.62,95,363,45
18.518,162.742,87,366,45
18.8793,148.612,66,363,45
20.2597,128.716,54,361,45
21.1665,48.089,48,363,45
21.3128,48.3571,1033,338,45
10.7278,49.645,1035,338,45
0.924762,38.4868,516,320,55
0.68134,38.2101,518,319,55
0.275045,39.3871,517,320,55
0.262053,40.3744,520,320,55
0.410982,38.9102,519,320,55
0.385448,42.2273,516,320,55
0.431099,38.1292,511,321,55
0.500975,39.7577,514,320,55
0.348835,36.3057,512,319,55
0.500949,40.0347,520,318,55
0.832983,37.5583,514,320,55
0.720603,38.6909,526,318,55
0.381977,39.8315,527,319,55
0.146945,38.6645,526,320,55
0.105268,40.9655,525,319,55
0.375278,37.2008,522,319,55
0.908934,36.4659,523,319,55
1.16408,36.591,518,319,55
0.851854,36.6895,518,318,55
0.347244,36.5515,521,318,55
0.217585,36.9315,525,318,55
0.352905,38.3011,525,319,55
0.427331,42.9174,526,320,55
0.278625,39.4159,243,280,55
0.138538,41.0106,527,320,55
0.573288,37.9088,525,319,55
1.15688,37.3979,523,319,55
1.48024,36.3153,522,319,55
1.57259,33.821,519,319,55
1.4506,35.109,516,318,55
1.2447,36.3292,516,318,55
0.996178,36.1881,516,318,55
0.799243,35.9695,515,319,55
0.706702,36.0222,513,319,55
0.788277,35.3969,515,320,55
0.970339,35.7869,511,319,55
1.33959,36.9982,513,318,55
1.69301,36.0496,510,319,55
1.82639,38.9542,505,319,55
1.8765,37.7821,504,320,55
1.81394,37.652,502,321,55
1.61324,36.8577,500,321,55
1.22894,37.1147,501,321,55
0.821546,36.1796,500,321,55
0.515722,36.756,497,321,55
0.514979,37.9278,497,322,55
0.754394,37.3448,497,322,55
0.924884,36.1165,496,322,55
1.12819,36.1641,493,322,55
1.44667,36.8407,490,321,55
1.69406,36.5223,488,322,55
1.82353,36.3584,485,321,55
1.83716,37.6511,484,321,55
1.70567,37.3198,483,321,55
1.58044,37.7873,482,321,55
1.5937,38.5139,481,321,55
1.74044,38.3481,479,321,55
1.83014,38.4022,477,321,55
1.88881,37.7665,477,323,55
1.98034,38.1151,475,324,55
2.05371,38.859,472,324,55
2.17039,39.9666,467,324,55
2.31397,39.5583,464,325,55
2.20874,39.9672,461,325,55
1.8742,42.0452,457,324,55
1.69256,44.1565,453,325,55
1.79099,45.9477,449,324,55
2.00104,45.2119,444,324,55
2.24769,46.6032,441,324,55
2.59581,49.6505,438,324,55
3.00819,46.7147,434,324,55
3.26428,46.3806,430,324,55
3.35577,46.6951,428,324,55
3.34746,48.7006,425,324,55
3.31881,47.904,422,325,55
3.34619,49.9313,414,326,55
3.37886,49.6489,408,327,55
3.55928,50.2762,404,327,55
3.82343,50.1866,397,329,55
4.15474,52.0698,390,329,55
4.59228,52.274,382,330,55
4.99624,53.7913,376,331,55
5.32352,69.8444,371,333,55
5.67506,69.9751,367,335,55
5.97435,73.1801,363,335,55
6.01727,77.3745,356,335,55
5.96188,79.6659,346,336,55
6.11938,81.7161,333,337,55
6.64915,81.9659,321,337,55
7.23869,84.5345,310,338,55
7.69141,85.0303,302,339,55
8.16033,86.2004,292,340,55
8.70379,86.896,276,341,55
9.47148,88.7742,253,341,55
10.4017,85.5048,241,342,55
10.9799,87.0234,228,341,55
11.2757,94.7215,214,341,55
11.7813,107.854,201,344,55
12.4503,115.192,190,348,55
13.2581,117.172,162,345,55
14.5382,116.362,147,346,55
16.0374,116.118,128,349,55
17.2465,115.675,119,351,55
18.3076,113.95,106,356,55
19.157,114.139,87,356,55
17.4338,122.129,74,358,55
16.9538,116.671,66,361,55
19.3357,91.1965,56,360,55
20.8683,46.2332,46,357,55
11.6374,43.7757,993,342,55
1.17693,45.0304,994,341,55
0.639983,44.7394,996,341,55
