frame_number,flow,bbox_height,center_x,center_y,depth,speed
0,0,0,0,0,0,45
1,0,39.017,675,376,0,45
2,0.0821913,37.5557,678,376,0,45
3,0.201681,39.0485,674,376,0,45
4,0.0435436,38.4096,680,376,0,45
5,0.121125,39.4597,679,376,0,45
6,0.0808341,42.385,680,377,134.755,45
7,0.199043,40.0414,684,376,142.366,45
8,0.100059,41.2729,682,377,138.261,45
9,0.154034,40.4419,682,376,141.004,45
10,0.0749023,43.0444,678,377,132.761,45
11,0.278484,41.1967,686,376,138.508,45
12,0.120839,42.8702,683,376,133.282,45
13,0.115568,41.6989,685,376,136.896,45
14,0.0738853,40.79,683,376,139.841,45
15,0.144193,40.0446,680,376,142.355,45
16,0.113266,41.6655,676,377,137.002,45
17,0.125981,40.5878,680,376,140.514,45
18,0.0282073,40.1514,676,377,141.989,45
19,0.152693,41.0747,677,376,138.905,45
20,0.102301,39.5366,681,376,144.121,45
21,0.176928,31.1125,678,376,181.656,45
22,0.0845842,38.9952,768,372,146.054,45
23,0.129774,38.3322,678,377,148.493,45
24,0.0840397,38.4749,675,377,147.961,45
25,0.0645242,39.2507,678,377,145.135,45
26,0.0904845,30.8518,677,376,183.138,45
27,0.189758,36.7536,769,372,154.65,45
28,0.227571,36.5703,676,377,155.398,45
29,0.0525189,39.8534,672,378,143.015,45
30,0.155861,38.9027,679,377,146.389,45
31,0.128812,39.136,681,377,145.546,45
32,0.0971108,37.8627,680,377,150.271,45
33,0.219389,38.8753,675,377,146.489,45
34,0.108391,39.2262,679,377,145.223,45
35,0.063743,41.095,681,377,138.839,45
36,0.0843886,38.9909,684,376,146.069,45
37,0.0614896,38.6737,681,376,147.226,45
38,0.126967,40.9573,680,376,139.29,45
39,0.0856276,42.2235,687,376,135.253,45
40,0.12821,41.0975,685,376,138.831,45
41,0.1029,41.6302,685,376,137.114,45
42,0.119191,39.4791,685,376,144.324,45
43,0.0836525,39.8116,681,376,143.16,45
44,0.0983585,40.9559,683,376,139.294,45
45,0.0769715,40.3132,684,376,141.439,45
46,0.157565,40.7606,684,376,139.939,45
47,0.0873927,39.5417,686,376,144.104,45
48,0.183516,36.8041,684,375,154.444,45
49,1.2705,40.5418,475,368,140.668,45
50,0.101153,39.1853,687,375,145.369,45
51,0.0832239,40.3076,685,376,141.458,45
52,0.142743,38.3323,688,375,148.493,45
53,1.66564,37.9026,475,369,150.118,45
54,1.61763,36.2296,480,371,156.809,45
55,1.8262,38.0327,472,369,149.623,45
56,1.77426,38.0037,475,370,149.733,45
57,1.75315,38.9436,474,371,146.241,45
58,1.84102,38.0514,477,372,149.552,45
59,1.86029,37.8712,479,374,150.239,45
60,1.88393,37.8961,475,372,150.143,45
61,1.95097,38.031,469,369,149.629,45
62,1.94082,37.9865,470,371,149.798,45
63,1.97732,39.2749,469,370,145.049,45
64,2.06994,39.6667,470,372,143.665,45
65,2.00063,40.9133,468,372,139.434,45
66,2.10574,40.9322,472,373,139.372,45
67,2.15997,41.7439,469,373,136.754,45
68,2.12369,43.8519,467,373,130.398,45
69,2.25107,44.8488,462,373,127.597,45
70,2.35356,42.8246,467,377,133.419,45
71,2.33184,45.6698,462,374,125.381,45
72,2.55767,46.0177,458,373,124.466,45
73,2.46019,46.9785,455,374,122.006,45
74,2.7535,47.23,455,376,121.378,45
75,2.94845,47.2033,453,378,121.444,45
76,2.89022,46.8459,450,377,122.339,45
77,2.9926,49.0837,447,377,116.947,45
78,2.969,49.0056,445,378,117.127,45
79,3.16584,48.9463,444,378,117.265,45
80,3.08255,51.759,440,377,111.103,45
81,3.0411,52.5977,437,377,109.392,45
82,3.46074,52.8971,434,378,108.794,45
83,3.54693,54.4883,431,379,105.723,45
84,3.65657,56.7456,429,378,101.658,45
85,3.65258,56.1121,425,380,102.766,45
86,3.73385,54.6832,420,378,105.359,45
87,4.40353,56.7051,411,379,101.728,45
88,4.45748,58.8982,408,380,98.067,45
89,4.39178,60.3961,404,379,95.7166,45
90,4.81966,61.7977,399,382,93.6188,45
91,4.98159,63.2758,395,383,91.5056,45
92,5.4973,67.1064,392,384,86.4552,45
93,5.58423,67.1271,387,386,86.4294,45
94,5.98828,67.4154,380,387,86.0724,45
95,6.18158,71.8698,379,387,80.9138,45
96,6.2153,85.918,379,384,68.0968,45
97,7.02357,86.041,353,387,68.0027,45
98,7.69248,90.2014,348,387,64.9706,45
99,8.0498,94.53,343,388,62.0946,45
100,8.50606,92.8952,338,390,63.1499,45
101,8.69477,98.5341,335,391,59.6555,45
102,9.21973,98.7414,330,394,59.5346,45
103,9.8464,95.1265,325,396,61.7185,45
104,10.5236,98.1592,317,395,59.8756,45
105,11.109,98.9045,306,396,59.4397,45
106,12.0437,95.8406,294,396,61.2742,45
107,12.6815,105.856,286,396,55.6648,45
108,14.4461,109.888,260,414,53.6908,45
109,15.329,114.633,249,415,51.5425,45
110,16.4419,124.054,234,416,47.7566,45
111,17.9275,127.692,222,416,46.4416,45
112,19.304,137.812,209,417,43.1433,45
113,21.0689,153.243,190,420,38.9394,45
114,22.131,157.588,180,430,37.902,45
115,24.0584,160.287,163,431,37.2852,45
116,26.0471,163.867,154,431,36.4982,45
117,12.9245,173.886,154,433,34.4647,45
118,13.1719,171.881,149,440,34.853,45
119,0.057974,186.302,142,438,32.2436,45
120,0.00148265,195.304,135,440,30.8069,45
121,0.680315,181.906,125,444,32.996,45
122,2.32564,188.972,115,442,31.8034,45
123,19.0832,187.219,99,444,32.091,45
124,28.4693,151.388,82,440,39.4003,45
125,32.5551,125.457,65,442,47.2406,45
126,9.33319,46.0016,62,456,124.508,45
127,0.101598,46.202,683,374,123.986,45
128,0.181513,45.3518,682,374,126.23,45
129,0.144982,45.5248,683,375,125.767,45
