frame_number,flow,bbox_height,center_x,center_y,depth,speed
0,0,0,0,0,0,70
1,0,0,0,0,0,70
2,0,39.4156,605,346,0,70
3,1.21026,39.6251,604,347,0,70
4,1.75804,36.8201,604,349,0,70
5,1.50037,37.0845,613,347,0,70
6,1.36129,37.8199,608,350,150.436,70
7,1.05351,40.3226,610,350,141.407,70
8,0.169036,38.1754,606,352,149.083,70
9,0.569873,40.3164,609,353,141.428,70
10,1.02624,40.2727,609,351,141.576,70
11,1.34829,39.7303,607,352,143.443,70
12,1.02204,37.7484,609,350,150.711,70
13,1.08309,39.3755,604,350,144.691,70
14,0.690509,37.6931,605,347,150.924,70
15,0.675048,36.5385,602,346,155.529,70
16,0.224262,37.0826,604,346,153.324,70
17,0.863651,38.6142,609,346,147.446,70
18,0.762922,34.8598,605,346,162.758,70
19,1.29325,35.7481,603,346,158.849,70
20,0.689652,34.3648,600,347,165.021,70
21,0.584248,35.2905,599,346,160.838,70
22,0.760756,33.8557,598,347,167.418,70
23,0.357734,32.4174,594,346,174.588,70
24,0.518205,33.721,596,347,168.064,70
25,0.203203,32.616,595,347,173.561,70
26,1.24413,33.8516,597,347,167.437,70
27,1.10859,32.1805,599,347,175.829,70
28,1.3306,32.1496,597,347,175.992,70
29,1.37494,33.1721,595,349,170.749,70
30,1.08554,31.7423,596,348,178.173,70
31,0.598166,32.9507,597,350,171.857,70
32,0.619155,33.2599,596,350,170.314,70
33,0.810463,32.6113,596,351,173.584,70
34,1.10162,33.0136,591,351,171.541,70
35,2.02356,34.2932,595,351,165.354,70
36,2.7988,34.6278,596,354,163.81,70
37,2.39921,35.0386,593,357,161.955,70
38,2.30059,34.6492,594,360,163.713,70
39,1.36035,36.8471,593,362,154.27,70
40,0.808173,34.9022,587,365,162.566,70
41,0.81998,35.3722,585,366,160.48,70
42,0.895869,36.1932,584,365,156.962,70
43,1.06806,36.2914,589,363,156.552,70
44,0.907417,36.4741,585,362,155.794,70
45,0.892423,36.4485,583,363,155.9,70
46,1.09059,33.89,579,362,167.254,70
47,0.761141,35.1556,579,362,161.435,70
48,1.0583,35.1259,580,362,161.566,70
49,1.35209,34.3907,575,361,164.901,70
50,1.67078,32.909,578,359,172.068,70
51,1.72015,34.0394,580,357,166.545,70
52,1.76411,33.2309,578,357,170.457,70
53,1.91372,32.1297,578,354,176.097,70
54,2.07667,31.929,571,352,177.166,70
55,2.09277,32.388,570,351,174.74,70
56,2.14486,31.9915,570,349,176.832,70
57,1.60844,31.1158,571,348,181.637,70
58,1.2335,45.4978,576,347,125.839,70
59,2.01085,45.8235,539,349,124.975,70
60,2.34672,47.5838,539,349,120.506,70
61,2.99326,48.5857,538,350,118.105,70
62,2.88619,46.8707,539,351,122.277,70
63,3.18925,48.3228,540,351,118.726,70
64,3.49295,48.5515,539,353,118.186,70
65,3.39173,49.1714,538,354,116.746,70
66,3.52058,50.4748,538,356,113.833,70
67,3.55769,51.4539,533,359,111.74,70
68,3.603,50.5908,528,360,113.581,70
69,3.39435,47.8958,527,364,119.748,70
70,3.41751,51.5533,525,365,111.532,70
71,3.34602,51.5454,523,364,111.548,70
72,3.24626,50.7953,521,366,113.139,70
73,3.37056,54.3253,519,366,106.03,70
74,3.37189,53.7244,520,366,107.175,70
75,3.32802,56.4367,516,366,102.195,70
76,3.74227,56.0171,514,366,102.935,70
77,3.56809,60.2047,510,365,96.0106,70
78,3.74285,58.2016,508,365,99.2004,70
79,3.79482,61.7296,505,364,93.7186,70
80,3.93258,60.1333,501,363,96.1206,70
81,4.17604,60.3879,497,364,95.7291,70
82,4.29942,60.3178,492,363,95.8366,70
83,4.56347,60.2701,487,363,95.91,70
84,4.67154,62.3767,486,363,92.7793,70
85,5.331,62.9374,482,363,91.9808,70
86,5.56361,63.6859,479,364,90.9364,70
87,5.62296,65.271,477,365,88.8024,70
88,6.5137,66.5707,473,367,87.1271,70
89,7.492,69.7882,466,369,83.2439,70
90,8.30844,74.2415,459,372,78.4156,70
91,8.47133,71.9711,451,376,80.8039,70
92,9.39197,73.1398,445,382,79.5564,70
93,8.82922,75.1404,438,384,77.5094,70
94,9.59729,78.5388,429,385,74.2674,70
95,10.5686,80.233,421,390,72.752,70
96,11.6824,83.8603,413,392,69.7101,70
97,13.5238,90.8218,400,395,64.5419,70
98,14.7677,91.0121,388,398,64.4115,70
99,16.8446,122.799,374,397,48.2279,70
100,18.6343,130.299,366,402,45.544,70
101,20.9719,127.645,349,406,46.4584,70
102,24.4288,127.962,317,409,46.3473,70
103,27.3163,139.709,305,410,42.5773,70
104,30.9285,149.906,284,416,39.7765,70
105,36.2067,159.367,255,423,37.4931,70
106,43.302,181.623,230,426,33.0456,70
107,50.1025,218.102,199,430,27.6905,70
108,56.8094,218.715,181,436,27.6156,70
109,45.9851,236.235,160,439,25.6348,70
110,19.4938,251.856,149,444,24.0973,70
111,16.6754,262.727,121,443,23.1335,70
112,42.9842,266.32,100,443,22.8319,70
