frame_number,flow,bbox_height,center_x,center_y,depth,speed
115,0.652356,54.9639,602,374,104.839,25
116,0.53937,54.8701,602,374,105.013,25
117,0.59863,56.9924,602,373,101.233,25
118,0.607877,37.8738,599,373,150.229,25
119,0.224437,36.5016,827,375,155.68,25
120,0.166089,54.1027,826,375,106.451,25
121,0.587268,56.1405,599,372,102.716,25
122,0.626372,56.8248,598,373,101.521,25
123,0.719307,54.9532,597,373,104.859,25
124,0.647544,56.3094,597,372,102.419,25
125,0.605371,57.5822,594,374,100.231,25
126,0.597353,55.404,600,373,104.035,25
127,0.712052,55.0881,597,373,104.611,25
128,0.734256,53.6937,593,374,107.234,25
129,0.733772,55.079,590,375,104.628,25
130,0.690013,55.4734,592,373,103.909,25
131,0.834382,55.9229,590,374,103.102,25
132,0.707263,54.8924,592,372,104.971,25
133,0.698145,54.283,590,373,106.109,25
134,0.794313,55.3018,589,373,104.221,25
135,0.851278,54.7963,592,374,105.149,25
136,0.679769,36.9281,591,373,153.943,25
137,0.0443133,54.0732,829,375,106.507,25
138,0.853691,38.0044,591,374,149.73,25
139,0.143562,55.6187,831,375,103.647,25
140,0.836152,54.9598,591,373,104.847,25
141,0.803324,37.9634,590,373,149.886,25
142,0.0958539,37.9545,829,375,149.92,25
143,0.173084,37.3636,831,375,152.21,25
144,0.125805,37.019,832,375,153.578,25
145,0.0620518,37.9961,827,375,149.762,25
146,0.00818449,57.3636,826,375,100.6,25
147,0.93758,54.5129,581,376,105.677,25
148,0.962768,53.0231,580,376,108.544,25
149,0.954068,51.9475,577,378,110.714,25
150,1.02139,52.9759,578,378,108.637,25
151,1.07899,56.9559,579,377,101.295,25
152,1.26678,57.8504,529,368,99.7822,25
153,1.40824,56.4403,528,368,102.189,25
154,1.46246,58.9827,530,368,97.9313,25
155,1.32513,56.4229,527,369,102.22,25
156,1.41264,57.8626,527,368,99.7618,25
157,1.44575,57.8113,529,368,99.8473,25
158,1.38533,58.0372,529,369,99.4718,25
159,1.45946,60.2383,531,370,95.9588,25
160,1.39271,59.9838,531,370,96.3521,25
161,1.49411,61.0973,530,370,94.6553,25
162,1.43278,60.6472,534,371,95.3338,25
163,1.5099,59.5516,533,371,97.0275,25
164,1.38612,59.543,532,371,97.0409,25
165,1.3384,60.6134,533,372,95.3852,25
166,1.5045,63.2028,532,373,91.6077,25
167,1.42948,61.0154,532,373,94.778,25
168,1.66842,60.8726,527,373,94.9928,25
169,1.36342,61.5088,529,375,94.0435,25
170,1.46741,61.0694,528,375,94.6971,25
171,1.56788,60.6385,529,376,95.347,25
172,1.63519,60.3541,527,376,95.781,25
173,1.58783,60.5182,522,375,95.5301,25
174,1.69749,61.8358,520,374,93.5632,25
175,1.52668,60.1855,519,374,96.0401,25
176,1.5763,60.9055,518,374,94.9432,25
177,1.68856,60.133,516,375,96.1211,25
178,1.79546,64.5384,515,376,89.7758,25
179,1.80181,64.2694,519,378,90.1387,25
180,1.72196,66.165,514,375,87.6431,25
181,1.8362,65.3133,518,378,88.7468,25
182,1.80998,68.5827,514,377,84.6568,25
183,1.73747,68.2581,512,376,85.0457,25
184,1.96607,68.4518,513,378,84.8133,25
185,1.96646,69.3752,512,379,83.7226,25
186,1.94483,69.5343,511,379,83.5375,25
187,1.87599,70.0725,510,381,82.9177,25
188,2.18285,70.6856,508,382,82.2229,25
189,2.05006,70.9394,506,380,81.9387,25
190,2.13011,71.9225,503,381,80.8566,25
191,1.94734,73.1284,505,382,79.5683,25
192,1.93778,73.5767,504,383,79.0999,25
193,2.12897,73.0472,501,380,79.6537,25
194,2.27628,72.9895,500,382,79.7146,25
195,2.15034,73.1413,499,380,79.5548,25
196,2.08033,74.5454,497,381,78.1069,25
197,2.30588,75.9844,496,383,76.6776,25
198,2.11563,74.3607,495,381,78.2943,25
199,2.43224,76.8453,493,382,75.8476,25
200,2.21629,76.4504,492,383,76.2261,25
201,2.30059,76.8229,490,383,75.869,25
202,2.49188,77.0581,488,385,75.6454,25
203,2.3572,76.9716,486,384,75.7274,25
204,2.52721,77.4296,482,382,75.2948,25
205,2.55606,77.692,479,384,75.049,25
206,2.69912,80.7203,476,385,72.3277,25
207,2.62802,82.6911,475,385,70.6619,25
208,2.68687,82.1377,475,385,71.1218,25
209,2.83586,82.604,470,385,70.7339,25
210,2.995,80.3353,464,385,72.6625,25
211,3.03369,81.0304,458,385,72.0603,25
212,3.24778,82.9465,455,384,70.4518,25
213,3.56894,86.2864,452,385,67.8159,25
214,3.42247,84.3409,447,385,69.3263,25
215,3.40935,85.0129,444,386,68.7969,25
216,3.38494,86.1562,442,385,67.9149,25
217,3.93992,87.9181,437,385,66.5998,25
218,3.93485,89.5172,432,385,65.4502,25
219,4.09452,87.7142,429,387,66.7493,25
220,3.78846,87.6131,427,387,66.8237,25
221,3.95313,90.7208,424,388,64.6113,25
222,4.27034,93.7607,420,389,62.5867,25
223,4.06433,95.2621,421,392,61.6336,25
224,4.1753,135.699,419,392,43.7921,25
225,4.25858,135.165,430,415,43.9593,25
226,4.34923,98.9613,425,415,59.4068,25
227,4.46116,98.7931,410,395,59.5045,25
228,4.57064,97.1668,407,395,60.4662,25
229,4.71114,101.255,404,396,58.1065,25
230,4.94103,143.867,400,397,41.3881,25
231,4.89065,148.954,408,414,40.022,25
232,5.10579,150.005,399,414,39.7512,25
233,5.40855,151.601,394,415,39.3467,25
234,5.53419,129.173,389,416,45.9275,25
235,6.04554,130.158,343,413,45.5915,25
236,5.62828,132.857,342,411,44.6965,25
237,5.88965,132.005,337,411,44.9752,25
238,6.49406,132.151,331,412,44.9272,25
239,6.18812,132.088,323,412,44.9481,25
240,6.4677,131.641,313,414,45.0954,25
241,6.6944,133.251,307,414,44.5688,25
242,7.60311,135.07,303,414,43.9889,25
243,7.84093,137.747,300,415,43.163,25
244,8.33967,141.804,296,416,41.9696,25
245,8.67991,141.451,292,416,42.0706,25
246,9.04638,144.82,286,416,41.1249,25
247,9.40498,143.738,280,418,41.4239,25
248,9.87143,149.849,275,418,39.7912,25
249,10.1733,152.652,265,419,39.0851,25
250,10.7071,158.031,256,419,37.7994,25
251,11.2478,161.891,246,420,36.9283,25
252,11.5868,171.888,239,419,34.8518,25
253,11.8764,177.748,230,421,33.7413,25
254,12.338,186.933,225,420,32.1384,25
255,12.9652,190.383,218,419,31.5757,25
256,13.4955,189.379,211,421,31.7374,25
257,14.0087,189.8,197,421,31.6694,25
258,15.0728,189.04,184,424,31.7923,25
259,15.5523,217.704,175,430,27.7394,25
260,15.9967,216.119,181,435,27.936,25
261,14.4288,226.831,178,434,26.6606,25
262,13.5504,240.305,176,441,25.2152,25
263,16.3656,227.038,172,445,26.6372,25
264,17.5502,224.854,167,443,26.887,25
265,6.50416,222.47,166,445,27.1653,25
266,2.26797,224.378,163,445,26.9422,25
267,2.46703,223.692,157,442,27.0219,25
268,2.60136,226.797,152,446,26.6645,25
269,0.334586,248.951,145,447,24.3689,25
270,0.00841571,208.691,133,454,28.8958,25
271,0.0180158,212.395,132,449,28.409,25
272,3.74734,213.801,128,444,28.2285,25
273,8.00048,225.189,117,445,26.8483,25
274,16.9656,231.418,110,449,26.15,25
275,21.1599,222.691,98,448,27.1393,25
276,22.2547,210.99,85,448,28.5917,25
277,21.5658,198.9,72,450,30.2686,25
278,22.5952,160.502,63,455,37.237,25
279,19.9981,131.566,58,461,45.1201,25
280,0.998109,40.2495,57,461,141.655,25
281,0.075454,40.3877,819,373,141.187,25
282,0.0181498,39.9265,820,373,142.762,25
