frame_number,flow,bbox_height,center_x,center_y,depth,speed
0,0,0,0,0,0,50
1,0,0,0,0,0,50
2,0,0,0,0,0,50
3,0,0,0,0,0,50
4,0,0,0,0,0,50
5,0,0,0,0,0,50
6,0,0,0,0,0,50
7,0,0,0,0,0,50
8,0,0,0,0,0,50
9,0,0,0,0,0,50
10,0,0,0,0,0,50
11,0,0,0,0,0,50
12,0,0,0,0,0,50
13,0,0,0,0,0,50
14,0,0,0,0,0,50
15,0,0,0,0,0,50
16,0,0,0,0,0,50
17,0,0,0,0,0,50
18,0,0,0,0,0,50
19,0,0,0,0,0,50
20,0,0,0,0,0,50
21,0,0,0,0,0,50
22,0,0,0,0,0,50
23,0,0,0,0,0,50
24,0,0,0,0,0,50
25,0,0,0,0,0,50
26,0,0,0,0,0,50
27,0,0,0,0,0,50
28,0,0,0,0,0,50
29,0,0,0,0,0,50
30,0,0,0,0,0,50
31,0,0,0,0,0,50
32,0,0,0,0,0,50
33,0,0,0,0,0,50
34,0,0,0,0,0,50
35,0,0,0,0,0,50
36,0,0,0,0,0,50
37,0,28.9627,582,402,0,50
38,0,0,0,0,0,50
39,0,0,0,0,0,50
40,2.05428,28.452,583,404,198.038,50
41,0.644283,25.0982,579,405,223.544,50
42,0.612047,27.2246,578,405,206.655,50
43,1.24247,28.508,580,405,197.662,50
44,2.11408,26.4812,580,404,212.257,50
45,2.94614,27.8565,580,403,202.125,50
46,2.54788,27.5202,584,402,204.511,50
47,2.51568,27.5199,583,400,204.513,50
48,2.41278,35.2421,582,398,161.052,50
49,0,0,0,0,0,50
50,0,0,0,0,0,50
51,3.7947,39.114,585,390,145.625,50
52,2.2509,30.1789,590,391,187.081,50
53,1.80684,29.6531,586,393,190.284,50
54,3.15412,41.661,580,395,137.016,50
55,2.40369,30.9396,596,400,182.636,50
56,2.53202,32.3066,575,400,175.166,50
57,2.45271,33.4148,578,402,169.551,50
58,1.32483,31.1734,586,404,181.312,50
59,1.15489,30.645,580,406,184.332,50
60,0.878243,26.8817,583,406,209.201,50
61,0.802141,25.0086,576,407,224.318,50
62,0.941674,25.7651,572,406,217.952,50
63,1.25634,25.9842,575,406,216.177,50
64,1.52424,27.033,573,405,208.07,50
65,1.20312,28.8308,575,404,195.524,50
66,1.4775,32.8654,575,404,172.288,50
67,1.25029,26.6518,579,403,210.944,50
68,1.38671,26.7358,573,401,210.304,50
69,1.49171,29.968,571,401,188.352,50
70,1.69693,28.8414,539,396,195.454,50
71,0.915811,32.3412,574,398,174.985,50
72,1.16276,30.0709,538,395,187.73,50
73,1.34867,29.8541,539,393,189.047,50
74,0.970081,30.1226,539,394,187.418,50
75,1.0829,31.945,536,393,177.081,50
76,1.11622,31.9625,538,394,176.987,50
77,1.3823,30.7605,538,396,183.663,50
78,1.35585,29.9896,538,394,188.221,50
79,1.29819,30.5182,537,394,185.071,50
80,1.07604,32.6129,536,394,173.576,50
81,1.08311,33.0866,535,392,171.175,50
82,1.48116,32.4382,536,392,174.479,50
83,1.65978,31.7665,533,393,178.041,50
84,2.15948,32.6825,534,393,173.219,50
85,2.01175,34.023,531,393,166.622,50
86,1.86165,33.5548,528,394,168.868,50
87,1.72099,32.2547,527,395,175.438,50
88,1.45993,34.1508,527,395,166.02,50
89,1.62129,36.9586,522,397,153.821,50
90,1.74307,40.0495,522,396,142.338,50
91,2.014,40.0915,522,395,142.194,50
92,2.32002,42.152,519,395,135.475,50
93,2.44212,42.9909,516,396,132.92,50
94,2.45261,43.2837,514,397,132.052,50
95,2.45522,41.503,510,397,137.52,50
96,2.3281,39.6906,510,398,143.581,50
97,2.79974,37.0332,507,399,153.522,50
98,2.79248,40.9952,505,401,139.165,50
99,2.75708,44.9229,502,400,127.394,50
100,3.14314,48.2197,496,399,118.971,50
101,3.12586,46.6818,493,397,122.755,50
102,3.64564,48.7304,488,397,117.766,50
103,4.04073,50.4733,485,397,113.836,50
104,4.11465,53.9081,478,399,106.822,50
105,4.03746,50.9518,479,401,112.803,50
106,4.05975,48.746,475,400,117.73,50
107,3.96924,53.4094,474,401,107.785,50
108,4.6673,56.9564,467,401,101.295,50
109,4.9186,51.7524,462,401,111.117,50
110,5.19457,52.6039,460,403,109.379,50
111,5.06254,52.8499,456,401,108.887,50
112,5.35808,57.4577,452,404,100.441,50
113,5.69577,58.761,443,403,98.2881,50
114,6.07688,57.7839,439,403,99.893,50
115,6.06547,65.2681,433,403,88.8062,50
116,6.37901,82.9833,428,406,70.4216,50
117,6.71117,84.3752,422,413,69.2991,50
118,7.58243,88.4313,414,414,66.2264,50
119,7.78875,84.4674,403,413,69.226,50
120,8.65273,94.9876,399,413,61.8056,50
121,8.92328,93.2169,390,413,62.9393,50
122,9.61257,98.1115,381,415,59.9037,50
123,10.5893,101.803,377,415,57.8044,50
124,11.1865,110.19,362,413,53.5488,50
125,12.3339,109.676,353,411,53.7911,50
126,13.2375,109.059,339,413,54.0849,50
127,14.4421,118.302,326,414,49.9976,50
128,15.9644,119.404,313,418,49.552,50
129,17.2797,125.427,300,419,47.2516,50
130,19.4845,126.879,286,421,46.7292,50
131,21.3695,143.115,266,423,41.5981,50
132,23.8494,153.253,246,425,38.9369,50
133,26.4341,162.705,228,429,36.7498,50
134,28.5021,173.454,209,433,34.5477,50
135,32.1938,220.049,184,442,27.4539,50
136,34.3173,223.664,179,448,27.0251,50
137,34.7339,250.277,168,454,24.2441,50
138,16.1721,268.062,159,459,22.6886,50
139,0.0668537,250.6,144,460,24.214,50
